code,months,sampling,year,bin,signals,complete,unmatured,missing_execution,missing_terminal,median_return
000300,6,MA60_episode_first,2025,2,48,48,0,0,0,0.14919697436209495
000300,6,MA60_episode_first,2025,3,18,18,0,0,0,0.0931936457498683
000300,6,MA60_episode_first,2025,4,1,1,0,0,0,0.0611739578886925
000300,6,MA60_episode_first,2026,1,6,0,6,0,0,
000300,6,MA60_episode_first,2026,2,19,0,19,0,0,
000300,6,MA60_episode_first,2026,3,52,7,45,0,0,-0.0007253015171617
000300,6,MA60_episode_first,2026,4,10,4,6,0,0,-0.00536726695935975
000300,12,MA60_episode_first,2010,0,6,6,0,0,0,0.22743143424272927
000300,12,MA60_episode_first,2010,1,104,104,0,0,0,0.042428685745400554
000300,12,MA60_episode_first,2010,2,25,25,0,0,0,-0.1226282147383914
000300,12,MA60_episode_first,2010,3,1,1,0,0,0,-0.1874197937870606
000300,12,MA60_episode_first,2011,0,103,103,0,0,0,-0.1285812928241356
000300,12,MA60_episode_first,2011,1,69,69,0,0,0,-0.1714686098654709
000300,12,MA60_episode_first,2011,2,1,1,0,0,0,-0.2083377047269337
000300,12,MA60_episode_first,2012,0,28,28,0,0,0,0.08560961406331075
000300,12,MA60_episode_first,2012,1,118,118,0,0,0,0.0248853710707578
000300,12,MA60_episode_first,2012,2,6,6,0,0,0,0.01746519715741805
000300,12,MA60_episode_first,2013,1,45,45,0,0,0,0.0869933878178206
000300,12,MA60_episode_first,2013,2,71,71,0,0,0,-0.0722706114807112
000300,12,MA60_episode_first,2013,3,1,1,0,0,0,-0.1603050058524104
000300,12,MA60_episode_first,2014,0,30,30,0,0,0,1.3271323104501753
000300,12,MA60_episode_first,2014,1,82,82,0,0,0,0.731037555372539
000300,12,MA60_episode_first,2014,2,1,1,0,0,0,0.667634899872193
000300,12,MA60_episode_first,2014,3,3,3,0,0,0,0.4811284473246282
000300,12,MA60_episode_first,2015,1,19,19,0,0,0,-0.0200002955344741
000300,12,MA60_episode_first,2015,2,25,25,0,0,0,0.0099175606008479
000300,12,MA60_episode_first,2015,3,14,14,0,0,0,-0.15102268916221864
000300,12,MA60_episode_first,2015,4,28,28,0,0,0,-0.18406003475332583
000300,12,MA60_episode_first,2016,0,11,11,0,0,0,0.1670219708505547
000300,12,MA60_episode_first,2016,1,68,68,0,0,0,0.14154323981858624
000300,12,MA60_episode_first,2016,2,11,11,0,0,0,0.2043406453048848
000300,12,MA60_episode_first,2016,3,13,13,0,0,0,0.2427810810879107
000300,12,MA60_episode_first,2017,2,20,20,0,0,0,0.2989845006292967
000300,12,MA60_episode_first,2017,3,29,29,0,0,0,0.1572216086126079
000300,12,MA60_episode_first,2017,4,1,1,0,0,0,-0.0844861454957838
000300,12,MA60_episode_first,2018,0,8,8,0,0,0,0.3624139934225513
000300,12,MA60_episode_first,2018,1,109,109,0,0,0,0.2079528042053917
000300,12,MA60_episode_first,2018,2,56,56,0,0,0,-0.0045515182604392995
000300,12,MA60_episode_first,2018,3,25,25,0,0,0,-0.0352102240779798
000300,12,MA60_episode_first,2018,4,6,6,0,0,0,-0.1160370434278801
000300,12,MA60_episode_first,2019,0,4,4,0,0,0,0.39230527775838986
000300,12,MA60_episode_first,2019,1,22,22,0,0,0,0.33137386159137994
000300,12,MA60_episode_first,2019,2,45,45,0,0,0,0.1309585810881193
000300,12,MA60_episode_first,2019,3,8,8,0,0,0,0.1039765490210367
000300,12,MA60_episode_first,2020,1,18,18,0,0,0,0.3569368391519856
000300,12,MA60_episode_first,2020,2,32,32,0,0,0,0.4076698550818204
000300,12,MA60_episode_first,2020,3,12,12,0,0,0,0.07225421025043705
000300,12,MA60_episode_first,2020,4,7,7,0,0,0,0.0815972339121826
000300,12,MA60_episode_first,2021,1,20,20,0,0,0,-0.20549336311573063
000300,12,MA60_episode_first,2021,2,82,82,0,0,0,-0.15568775923055383
000300,12,MA60_episode_first,2021,3,21,21,0,0,0,-0.159729134108314
000300,12,MA60_episode_first,2021,4,18,18,0,0,0,-0.1469835547714588
000300,12,MA60_episode_first,2022,0,112,112,0,0,0,-0.0140874806828717
000300,12,MA60_episode_first,2022,1,68,68,0,0,0,-0.056704569958250045
000300,12,MA60_episode_first,2022,2,2,2,0,0,0,-0.13855793787541895
000300,12,MA60_episode_first,2023,0,58,58,0,0,0,0.15929844484749195
000300,12,MA60_episode_first,2023,1,73,73,0,0,0,-0.083655976795718
000300,12,MA60_episode_first,2023,2,44,44,0,0,0,-0.06908065184879214
000300,12,MA60_episode_first,2024,0,23,23,0,0,0,0.2087194191451653
000300,12,MA60_episode_first,2024,1,48,48,0,0,0,0.2689119458565675
000300,12,MA60_episode_first,2024,2,34,34,0,0,0,0.18008568937182318
000300,12,MA60_episode_first,2024,3,1,1,0,0,0,0.2228687176039767
000300,12,MA60_episode_first,2025,1,12,12,0,0,0,0.304819670145001
000300,12,MA60_episode_first,2025,2,48,48,0,0,0,0.2795679229525839
000300,12,MA60_episode_first,2025,3,18,1,17,0,0,0.1866364540731733
000300,12,MA60_episode_first,2025,4,1,1,0,0,0,0.0359652014345979
000300,12,MA60_episode_first,2026,1,6,0,6,0,0,
000300,12,MA60_episode_first,2026,2,19,0,19,0,0,
000300,12,MA60_episode_first,2026,3,52,0,52,0,0,
000300,12,MA60_episode_first,2026,4,10,0,10,0,0,
000651,3,MA60_episode_first,2012,0,12,12,0,0,0,0.20594261391972019
000651,3,MA60_episode_first,2012,1,41,41,0,0,0,0.0959232613908873
000651,3,MA60_episode_first,2012,2,2,2,0,0,0,0.0730445219898109
000651,3,MA60_episode_first,2012,3,1,1,0,0,0,0.1123244929797198
000651,3,MA60_episode_first,2013,1,22,21,0,0,1,0.1185720605583946
000651,3,MA60_episode_first,2013,2,47,47,0,0,0,0.0242385491320771
000651,3,MA60_episode_first,2013,3,1,1,0,0,0,-0.1347811099620824
000651,3,MA60_episode_first,2014,0,18,18,0,0,0,0.009583779921400649
000651,3,MA60_episode_first,2014,1,83,83,0,0,0,0.1446973952449179
000651,3,MA60_episode_first,2014,2,13,13,0,0,0,0.1024204557130483
000651,3,MA60_episode_first,2014,3,1,1,0,0,0,0.1280911364267842
000651,3,MA60_episode_first,2015,0,34,34,0,0,0,0.0913044885069369
000651,3,MA60_episode_first,2015,1,18,18,0,0,0,0.1101270540683798
000651,3,MA60_episode_first,2015,2,15,14,0,0,1,-0.16521632225441316
000651,3,MA60_episode_first,2015,3,24,24,0,0,0,-0.23063365034529937
000651,3,MA60_episode_first,2015,4,2,2,0,0,0,-0.08505840313746994
000651,3,MA60_episode_first,2016,0,22,1,0,1,20,0.2070895522388056
000651,3,MA60_episode_first,2016,1,5,1,0,0,4,0.1447826086956518
000651,3,MA60_episode_first,2016,2,1,1,0,0,0,0.2124887690925427
000651,3,MA60_episode_first,2016,3,1,1,0,0,0,-0.0036724201248625
000651,3,MA60_episode_first,2016,4,1,1,0,0,0,-0.0504172461752435
000651,3,MA60_episode_first,2017,2,13,13,0,0,0,0.1658666666666663
000651,3,MA60_episode_first,2017,3,12,11,0,1,0,0.1861016056857063
000651,3,MA60_episode_first,2017,4,1,1,0,0,0,0.2998670436386281
000651,3,MA60_episode_first,2018,0,47,46,0,0,1,0.22278681830998998
000651,3,MA60_episode_first,2018,1,60,60,0,0,0,-0.043258200443077
000651,3,MA60_episode_first,2018,2,25,25,0,0,0,-0.1215840666975449
000651,3,MA60_episode_first,2018,3,32,32,0,0,0,-0.12336556022857961
000651,3,MA60_episode_first,2018,4,1,1,0,0,0,-0.1297079169869333
000651,3,MA60_episode_first,2019,0,7,3,0,0,4,0.4820765968725164
000651,3,MA60_episode_first,2019,1,11,11,0,0,0,0.174275506153235
000651,3,MA60_episode_first,2019,2,21,20,0,1,0,0.10822772232565511
000651,3,MA60_episode_first,2019,3,5,5,0,0,0,0.0144927536231886
000651,3,MA60_episode_first,2019,4,1,1,0,0,0,-0.1167811579980369
000651,3,MA60_episode_first,2020,2,71,71,0,0,0,0.0993816266168234
000651,3,MA60_episode_first,2020,3,55,55,0,0,0,0.1046613896218118
000651,3,MA60_episode_first,2021,1,149,149,0,0,0,-0.1326908821349148
000651,3,MA60_episode_first,2021,2,41,41,0,0,0,-0.1454073352807529
000651,3,MA60_episode_first,2021,3,21,21,0,0,0,-0.0451693851944791
000651,3,MA60_episode_first,2022,0,89,89,0,0,0,0.0656840756167891
000651,3,MA60_episode_first,2022,1,27,27,0,0,0,0.1051528502238414
000651,3,MA60_episode_first,2022,2,2,2,0,0,0,-0.0809945613819711
000651,3,MA60_episode_first,2023,0,6,6,0,0,0,0.0040283840317133
000651,3,MA60_episode_first,2023,1,68,68,0,0,0,0.13106743983240565
000651,3,MA60_episode_first,2023,2,35,35,0,0,0,0.0499937666408414
000651,3,MA60_episode_first,2023,3,1,1,0,0,0,-0.0972696245733796
000651,3,MA60_episode_first,2024,1,21,21,0,0,0,0.3332606157848168
000651,3,MA60_episode_first,2024,2,41,41,0,0,0,0.0110137109462793
000651,3,MA60_episode_first,2024,3,6,6,0,0,0,-0.00937761920283095
000651,3,MA60_episode_first,2024,4,1,1,0,0,0,-0.0089714166492802
000651,3,MA60_episode_first,2025,1,54,54,0,0,0,-0.020626092254971952
000651,3,MA60_episode_first,2025,2,53,53,0,0,0,0.0317860746720481
000651,3,MA60_episode_first,2025,3,4,4,0,0,0,0.0295257244406329
000651,3,MA60_episode_first,2026,0,16,16,0,0,0,0.06625712665691515
000651,3,MA60_episode_first,2026,1,71,59,12,0,0,0.0185185185185181
000651,3,MA60_episode_first,2026,2,6,2,4,0,0,0.02083805583282375
000651,3,MA60_episode_first,2026,3,1,0,1,0,0,
000651,6,MA60_episode_first,2012,0,12,12,0,0,0,0.3989735394892182
000651,6,MA60_episode_first,2012,1,41,41,0,0,0,0.3536014967259131
000651,6,MA60_episode_first,2012,2,2,2,0,0,0,0.0807885615811777
000651,6,MA60_episode_first,2012,3,1,1,0,0,0,-0.0405616224648986
000651,6,MA60_episode_first,2013,1,22,22,0,0,0,0.3285866200174675
000651,6,MA60_episode_first,2013,2,47,47,0,0,0,0.1446145898390802
000651,6,MA60_episode_first,2013,3,1,1,0,0,0,-0.0545415136792983
000651,6,MA60_episode_first,2014,0,18,18,0,0,0,0.464516252372854
000651,6,MA60_episode_first,2014,1,83,83,0,0,0,0.1208658112483513
000651,6,MA60_episode_first,2014,2,13,13,0,0,0,0.1095712003481146
000651,6,MA60_episode_first,2014,3,1,1,0,0,0,0.7374270630730746
000651,6,MA60_episode_first,2015,0,34,0,0,0,34,
000651,6,MA60_episode_first,2015,1,18,1,0,0,17,-0.0851975249881017
000651,6,MA60_episode_first,2015,2,15,14,0,0,1,-0.1732452730083524
000651,6,MA60_episode_first,2015,3,24,24,0,0,0,-0.17436292547732307
000651,6,MA60_episode_first,2015,4,2,2,0,0,0,-0.1694435891126712
000651,6,MA60_episode_first,2016,0,22,1,0,1,20,0.3129664179104476
000651,6,MA60_episode_first,2016,1,5,1,0,0,4,0.223913043478261
000651,6,MA60_episode_first,2016,2,1,1,0,0,0,0.2758310871518419
000651,6,MA60_episode_first,2016,3,1,1,0,0,0,0.2335659199412418
000651,6,MA60_episode_first,2016,4,1,1,0,0,0,0.1648122392211413
000651,6,MA60_episode_first,2017,2,13,13,0,0,0,0.4180284659989448
000651,6,MA60_episode_first,2017,3,12,11,0,1,0,0.2306095979247722
000651,6,MA60_episode_first,2017,4,1,1,0,0,0,0.2827635299065414
000651,6,MA60_episode_first,2018,0,47,47,0,0,0,0.4300197988966017
000651,6,MA60_episode_first,2018,1,60,59,0,0,1,0.1169907293461327
000651,6,MA60_episode_first,2018,2,25,25,0,0,0,-0.1895299145299137
000651,6,MA60_episode_first,2018,3,32,32,0,0,0,-0.187786074811588
000651,6,MA60_episode_first,2018,4,1,1,0,0,0,-0.1210607225211374
000651,6,MA60_episode_first,2019,0,7,7,0,0,0,0.5684050621345045
000651,6,MA60_episode_first,2019,1,11,11,0,0,0,0.2316097560975614
000651,6,MA60_episode_first,2019,2,21,20,0,1,0,0.22114565209043147
000651,6,MA60_episode_first,2019,3,5,5,0,0,0,-0.0283566791937132
000651,6,MA60_episode_first,2019,4,1,1,0,0,0,-0.0097794692260106
000651,6,MA60_episode_first,2020,2,71,71,0,0,0,0.0679339630720436
000651,6,MA60_episode_first,2020,3,55,55,0,0,0,0.0623718449983967
000651,6,MA60_episode_first,2021,1,149,149,0,0,0,-0.1500333407423874
000651,6,MA60_episode_first,2021,2,41,41,0,0,0,-0.2404963589400972
000651,6,MA60_episode_first,2021,3,21,21,0,0,0,-0.2129271166470291
000651,6,MA60_episode_first,2022,0,89,89,0,0,0,0.1181612172224026
000651,6,MA60_episode_first,2022,1,27,27,0,0,0,0.1221822933681813
000651,6,MA60_episode_first,2022,2,2,2,0,0,0,-0.05444011233879485
000651,6,MA60_episode_first,2023,0,6,6,0,0,0,0.174391787766048
000651,6,MA60_episode_first,2023,1,68,68,0,0,0,0.23619404186363555
000651,6,MA60_episode_first,2023,2,35,35,0,0,0,-0.0216094709554017
000651,6,MA60_episode_first,2023,3,1,1,0,0,0,-0.1624809247310473
000651,6,MA60_episode_first,2024,1,21,21,0,0,0,0.2698381476590501
000651,6,MA60_episode_first,2024,2,41,41,0,0,0,0.1307638470262488
000651,6,MA60_episode_first,2024,3,6,6,0,0,0,0.1277457847737513
000651,6,MA60_episode_first,2024,4,1,1,0,0,0,-0.0638431045274361
000651,6,MA60_episode_first,2025,1,54,54,0,0,0,-0.015420648548927551
000651,6,MA60_episode_first,2025,2,53,53,0,0,0,-0.0223062417892159
000651,6,MA60_episode_first,2025,3,4,4,0,0,0,-0.02177899820419835
000651,6,MA60_episode_first,2026,0,16,0,16,0,0,
000651,6,MA60_episode_first,2026,1,71,40,31,0,0,0.0509086483417281
000651,6,MA60_episode_first,2026,2,6,0,6,0,0,
000651,6,MA60_episode_first,2026,3,1,0,1,0,0,
000651,12,MA60_episode_first,2012,0,12,12,0,0,0,0.35828797396926193
000651,12,MA60_episode_first,2012,1,41,41,0,0,0,0.2953742667820553
000651,12,MA60_episode_first,2012,2,2,2,0,0,0,0.38396086241637395
000651,12,MA60_episode_first,2012,3,1,1,0,0,0,0.2825350922019567
000651,12,MA60_episode_first,2013,1,22,22,0,0,0,0.27028012906753884
000651,12,MA60_episode_first,2013,2,47,47,0,0,0,0.1718981759353142
000651,12,MA60_episode_first,2013,3,1,1,0,0,0,-0.028388247479446
000651,12,MA60_episode_first,2014,0,18,18,0,0,0,0.7942011007049842
000651,12,MA60_episode_first,2014,1,83,83,0,0,0,0.4515223623748672
000651,12,MA60_episode_first,2014,2,13,13,0,0,0,0.5002852541695786
000651,12,MA60_episode_first,2014,3,1,1,0,0,0,0.2270519944713731
000651,12,MA60_episode_first,2015,0,34,25,0,0,9,0.3934524301881186
000651,12,MA60_episode_first,2015,1,18,9,0,0,9,0.3755748868883799
000651,12,MA60_episode_first,2015,2,15,1,0,0,14,0.1437509197720159
000651,12,MA60_episode_first,2015,3,24,0,0,0,24,
000651,12,MA60_episode_first,2015,4,2,0,0,0,2,
000651,12,MA60_episode_first,2016,0,22,21,0,1,0,0.4599081161174281
000651,12,MA60_episode_first,2016,1,5,5,0,0,0,0.362815901225942
000651,12,MA60_episode_first,2016,2,1,1,0,0,0,0.7435501522094046
000651,12,MA60_episode_first,2016,3,1,1,0,0,0,0.6914856538956367
000651,12,MA60_episode_first,2016,4,1,1,0,0,0,0.5331349010944477
000651,12,MA60_episode_first,2017,2,13,13,0,0,0,-0.0235735333511913
000651,12,MA60_episode_first,2017,3,12,11,0,1,0,0.0007915567282323
000651,12,MA60_episode_first,2017,4,1,1,0,0,0,0.5155613557043941
000651,12,MA60_episode_first,2018,0,47,46,0,0,1,0.6916060695603906
000651,12,MA60_episode_first,2018,1,60,60,0,0,0,0.4081651947066468
000651,12,MA60_episode_first,2018,2,25,23,0,0,2,0.2135853607382571
000651,12,MA60_episode_first,2018,3,32,30,0,0,2,0.16232802320116085
000651,12,MA60_episode_first,2018,4,1,1,0,0,0,-0.2571099154496534
000651,12,MA60_episode_first,2019,0,7,7,0,0,0,0.9281651328578496
000651,12,MA60_episode_first,2019,1,11,11,0,0,0,0.1289248554165543
000651,12,MA60_episode_first,2019,2,21,20,0,1,0,0.1590412694342683
000651,12,MA60_episode_first,2019,3,5,5,0,0,0,0.0538830292786063
000651,12,MA60_episode_first,2019,4,1,1,0,0,0,-0.087400905153031
000651,12,MA60_episode_first,2020,2,71,71,0,0,0,0.0466103521243834
000651,12,MA60_episode_first,2020,3,55,55,0,0,0,-0.1367762551924438
000651,12,MA60_episode_first,2021,1,149,149,0,0,0,-0.1468631668612822
000651,12,MA60_episode_first,2021,2,41,41,0,0,0,-0.3375346568243241
000651,12,MA60_episode_first,2021,3,21,21,0,0,0,-0.3352224034719586
000651,12,MA60_episode_first,2022,0,89,89,0,0,0,0.2302648653910208
000651,12,MA60_episode_first,2022,1,27,27,0,0,0,0.116766346680913
000651,12,MA60_episode_first,2022,2,2,2,0,0,0,0.058200892608053945
000651,12,MA60_episode_first,2023,0,6,6,0,0,0,0.48774673722604656
000651,12,MA60_episode_first,2023,1,68,68,0,0,0,0.37639260539152514
000651,12,MA60_episode_first,2023,2,35,35,0,0,0,0.2352991637885384
000651,12,MA60_episode_first,2023,3,1,1,0,0,0,-0.0092487351751124
000651,12,MA60_episode_first,2024,1,21,21,0,0,0,0.3330033329415096
000651,12,MA60_episode_first,2024,2,41,41,0,0,0,0.0475316713542564
000651,12,MA60_episode_first,2024,3,6,6,0,0,0,0.0276295690402992
000651,12,MA60_episode_first,2024,4,1,1,0,0,0,-0.0988768056498876
000651,12,MA60_episode_first,2025,1,54,16,38,0,0,-0.08687780138816685
000651,12,MA60_episode_first,2025,2,53,43,10,0,0,-0.0136971279144302
000651,12,MA60_episode_first,2025,3,4,4,0,0,0,-0.0604183498701155
000651,12,MA60_episode_first,2026,0,16,0,16,0,0,
000651,12,MA60_episode_first,2026,1,71,0,71,0,0,
000651,12,MA60_episode_first,2026,2,6,0,6,0,0,
000651,12,MA60_episode_first,2026,3,1,0,1,0,0,
300308,3,MA60_episode_first,2018,1,99,99,0,0,0,-0.044150110375276
300308,3,MA60_episode_first,2018,2,35,35,0,0,0,-0.3251666666666662
300308,3,MA60_episode_first,2018,3,4,4,0,0,0,-0.10471175173038891
300308,3,MA60_episode_first,2019,0,46,46,0,0,0,0.3394914556516825
300308,3,MA60_episode_first,2019,1,39,39,0,0,0,0.297112090063633
300308,3,MA60_episode_first,2019,2,4,4,0,0,0,0.21152910264158775
300308,3,MA60_episode_first,2020,0,5,5,0,0,0,0.0791666666666679
300308,3,MA60_episode_first,2020,1,80,80,0,0,0,-0.006831302800761401
300308,3,MA60_episode_first,2020,2,52,52,0,0,0,-0.0818400643406397
300308,3,MA60_episode_first,2020,3,2,2,0,0,0,-0.1611596736687342
300308,3,MA60_episode_first,2021,0,47,47,0,0,0,0.1446745562130174
300308,3,MA60_episode_first,2021,1,99,99,0,0,0,0.020523497917906
300308,3,MA60_episode_first,2021,2,4,4,0,0,0,-0.23975599120305852
300308,3,MA60_episode_first,2022,0,49,49,0,0,0,0.0785029036973192
300308,3,MA60_episode_first,2022,1,111,111,0,0,0,-0.0243618674308385
300308,3,MA60_episode_first,2022,2,2,2,0,0,0,-0.1497692591197482
300308,3,MA60_episode_first,2023,0,10,10,0,0,0,1.38947745631701
300308,3,MA60_episode_first,2023,1,1,1,0,0,0,1.8072487644151585
300308,3,MA60_episode_first,2023,2,20,20,0,0,0,0.43565080793728006
300308,3,MA60_episode_first,2023,3,52,52,0,0,0,0.0188417204791152
300308,3,MA60_episode_first,2023,4,6,6,0,0,0,-0.14343231404279516
300308,3,MA60_episode_first,2024,1,73,73,0,0,0,0.1081880960210452
300308,3,MA60_episode_first,2024,2,27,27,0,0,0,-0.1783080260303693
300308,3,MA60_episode_first,2024,3,2,2,0,0,0,-0.0460399934820061
300308,3,MA60_episode_first,2025,0,7,7,0,0,0,0.8066137848937198
300308,3,MA60_episode_first,2025,1,62,62,0,0,0,0.2667422930237052
300308,3,MA60_episode_first,2025,2,21,21,0,0,0,-0.1659663865546214
300308,3,MA60_episode_first,2025,3,1,1,0,0,0,1.3515214016436508
300308,3,MA60_episode_first,2025,4,1,1,0,0,0,0.3803158639418624
300308,3,MA60_episode_first,2026,2,34,10,24,0,0,1.2287789510004263
300308,3,MA60_episode_first,2026,3,41,19,22,0,0,1.0836443039495078
300308,6,MA60_episode_first,2018,1,99,99,0,0,0,0.1218145014967184
300308,6,MA60_episode_first,2018,2,35,35,0,0,0,-0.3435487057538808
300308,6,MA60_episode_first,2018,3,4,4,0,0,0,-0.36563042078969843
300308,6,MA60_episode_first,2019,0,46,46,0,0,0,0.4597807260682243
300308,6,MA60_episode_first,2019,1,39,39,0,0,0,0.3880018119445378
300308,6,MA60_episode_first,2019,2,4,4,0,0,0,0.32695293590929003
300308,6,MA60_episode_first,2020,0,5,5,0,0,0,-0.2835416666666659
300308,6,MA60_episode_first,2020,1,80,80,0,0,0,-0.2702511527962346
300308,6,MA60_episode_first,2020,2,52,52,0,0,0,-0.1005852604479206
300308,6,MA60_episode_first,2020,3,2,2,0,0,0,-0.18054996636105225
300308,6,MA60_episode_first,2021,0,47,47,0,0,0,-0.0830459770114949
300308,6,MA60_episode_first,2021,1,99,99,0,0,0,-0.0249930574840321
300308,6,MA60_episode_first,2021,2,4,4,0,0,0,-0.16533692912101366
300308,6,MA60_episode_first,2022,0,49,49,0,0,0,-0.0383987783982466
300308,6,MA60_episode_first,2022,1,111,111,0,0,0,-0.0455733760263642
300308,6,MA60_episode_first,2022,2,2,2,0,0,0,-0.037729913084541544
300308,6,MA60_episode_first,2023,0,10,10,0,0,0,4.226865363306519
300308,6,MA60_episode_first,2023,1,1,1,0,0,0,3.416783228377901
300308,6,MA60_episode_first,2023,2,20,20,0,0,0,0.8236431103412004
300308,6,MA60_episode_first,2023,3,52,52,0,0,0,0.5688224180986773
300308,6,MA60_episode_first,2023,4,6,6,0,0,0,0.24979511562096465
300308,6,MA60_episode_first,2024,1,73,73,0,0,0,-0.038053180494222
300308,6,MA60_episode_first,2024,2,27,27,0,0,0,-0.1322941646682652
300308,6,MA60_episode_first,2024,3,2,2,0,0,0,-0.18195070099266852
300308,6,MA60_episode_first,2025,0,7,7,0,0,0,4.052521296841964
300308,6,MA60_episode_first,2025,1,62,62,0,0,0,3.1920369047183534
300308,6,MA60_episode_first,2025,2,21,21,0,0,0,1.2586816389309083
300308,6,MA60_episode_first,2025,3,1,1,0,0,0,2.099321185994204
300308,6,MA60_episode_first,2025,4,1,1,0,0,0,0.2683727217115275
300308,6,MA60_episode_first,2026,2,34,8,26,0,0,0.615284963293426
300308,6,MA60_episode_first,2026,3,41,17,24,0,0,0.6238390495845201
300308,12,MA60_episode_first,2018,1,99,99,0,0,0,0.2974918323777844
300308,12,MA60_episode_first,2018,2,35,35,0,0,0,-0.2779035763292684
300308,12,MA60_episode_first,2018,3,4,4,0,0,0,-0.24220769802669384
300308,12,MA60_episode_first,2019,0,46,46,0,0,0,0.8929388749480943
300308,12,MA60_episode_first,2019,1,39,39,0,0,0,0.7826687800895915
300308,12,MA60_episode_first,2019,2,4,4,0,0,0,0.1527856625528372
300308,12,MA60_episode_first,2020,0,5,5,0,0,0,-0.3035131564562623
300308,12,MA60_episode_first,2020,1,80,80,0,0,0,-0.32688501008807247
300308,12,MA60_episode_first,2020,2,52,52,0,0,0,-0.3261783145908718
300308,12,MA60_episode_first,2020,3,2,2,0,0,0,-0.36550037421595694
300308,12,MA60_episode_first,2021,0,47,47,0,0,0,-0.1496125123919705
300308,12,MA60_episode_first,2021,1,99,99,0,0,0,-0.1418952125476135
300308,12,MA60_episode_first,2021,2,4,4,0,0,0,-0.23249943002158724
300308,12,MA60_episode_first,2022,0,49,49,0,0,0,1.668499292725225
300308,12,MA60_episode_first,2022,1,111,111,0,0,0,2.17858793970423
300308,12,MA60_episode_first,2022,2,2,2,0,0,0,3.0608663838726917
300308,12,MA60_episode_first,2023,0,10,10,0,0,0,2.608510364404749
300308,12,MA60_episode_first,2023,1,1,1,0,0,0,2.626185632565857
300308,12,MA60_episode_first,2023,2,20,20,0,0,0,1.1233585743239392
300308,12,MA60_episode_first,2023,3,52,52,0,0,0,0.622217524968376
300308,12,MA60_episode_first,2023,4,6,6,0,0,0,0.3583500258211956
300308,12,MA60_episode_first,2024,1,73,73,0,0,0,1.6788448729394534
300308,12,MA60_episode_first,2024,2,27,27,0,0,0,3.0486838360308903
300308,12,MA60_episode_first,2024,3,2,2,0,0,0,0.9004037221445464
300308,12,MA60_episode_first,2025,0,7,7,0,0,0,7.290336695064962
300308,12,MA60_episode_first,2025,1,62,62,0,0,0,4.977583783657922
300308,12,MA60_episode_first,2025,2,21,21,0,0,0,3.901391910538485
300308,12,MA60_episode_first,2025,3,1,1,0,0,0,5.060562647743291
300308,12,MA60_episode_first,2025,4,1,1,0,0,0,1.072888342613569
300308,12,MA60_episode_first,2026,2,34,0,34,0,0,
300308,12,MA60_episode_first,2026,3,41,0,41,0,0,
300750,3,MA60_episode_first,2023,0,37,37,0,0,0,-0.2108298458711851
300750,3,MA60_episode_first,2023,1,46,46,0,0,0,-0.12514117307874445
300750,3,MA60_episode_first,2024,0,28,28,0,0,0,0.4594142252178923
300750,3,MA60_episode_first,2024,1,56,56,0,0,0,0.2984359481432646
300750,3,MA60_episode_first,2024,2,2,2,0,0,0,0.04638447202577905
300750,3,MA60_episode_first,2024,3,1,1,0,0,0,-0.0300784313725486
300750,3,MA60_episode_first,2025,1,39,39,0,0,0,0.0140153445976471
300750,3,MA60_episode_first,2025,2,39,39,0,0,0,0.0664861531862408
300750,3,MA60_episode_first,2025,3,1,1,0,0,0,0.2608953063842392
300750,3,MA60_episode_first,2026,0,13,0,13,0,0,
300750,3,MA60_episode_first,2026,1,11,0,11,0,0,
300750,3,MA60_episode_first,2026,2,72,37,35,0,0,0.1254789379177716
300750,3,MA60_episode_first,2026,3,17,17,0,0,0,0.2418078465704169
300750,6,MA60_episode_first,2023,0,37,37,0,0,0,-0.0768928606501038
300750,6,MA60_episode_first,2023,1,46,46,0,0,0,0.13134948628823379
300750,6,MA60_episode_first,2024,0,28,28,0,0,0,0.4823944928552807
300750,6,MA60_episode_first,2024,1,56,56,0,0,0,0.35174040766690196
300750,6,MA60_episode_first,2024,2,2,2,0,0,0,0.0135351569432561
300750,6,MA60_episode_first,2024,3,1,1,0,0,0,-0.171019607843137
300750,6,MA60_episode_first,2025,1,39,39,0,0,0,0.1165027644140548
300750,6,MA60_episode_first,2025,2,39,39,0,0,0,0.5075373255054243
300750,6,MA60_episode_first,2025,3,1,1,0,0,0,0.1146926290168739
300750,6,MA60_episode_first,2026,0,13,0,13,0,0,
300750,6,MA60_episode_first,2026,1,11,0,11,0,0,
300750,6,MA60_episode_first,2026,2,72,24,48,0,0,0.0442489579157332
300750,6,MA60_episode_first,2026,3,17,16,1,0,0,0.1031520330617039
300750,12,MA60_episode_first,2023,0,37,37,0,0,0,0.0298788193581236
300750,12,MA60_episode_first,2023,1,46,46,0,0,0,0.49552039417290283
300750,12,MA60_episode_first,2024,0,28,28,0,0,0,0.5763039480242876
300750,12,MA60_episode_first,2024,1,56,56,0,0,0,0.6292335087426199
300750,12,MA60_episode_first,2024,2,2,2,0,0,0,0.5428896679331963
300750,12,MA60_episode_first,2024,3,1,1,0,0,0,0.6450482831720212
300750,12,MA60_episode_first,2025,1,39,39,0,0,0,0.5221365479021398
300750,12,MA60_episode_first,2025,2,39,29,10,0,0,0.6459117245712438
300750,12,MA60_episode_first,2025,3,1,1,0,0,0,0.1770998984541514
300750,12,MA60_episode_first,2026,0,13,0,13,0,0,
