market_type,market_label,security_code,security_name,peer_groups,decision_sources,watch_selection_routes,watch_reasons,calibrated_standard_implications,decided_at_utc,source_decision_files
A_SHARE,A股,300034,钢研高纳,机械设备-金属制品-金属制品,analyst_company_by_company_review,direct_watch,Watch. 钢研高纳: 钢研高纳处于航空航天高温合金和先进金属材料方向，配方、冶炼、质量体系和军工/航空客户验证壁垒显著，初筛低估其能力。 triage 57.57; moat 50.31; technology 62.70; market 66.79; quality 56.80; governance 67.70.,Retain aerospace superalloy platforms even if current financial scores are muted.,2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,688308,欧科亿,机械设备-金属制品-金属制品,analyst_company_by_company_review,boundary_judged_watch,Watch. 欧科亿: 欧科亿同样具备硬质合金数控刀具能力和国产替代价值，但相对华锐精密的产品定位和盈利质量仍需深度对比。 triage 56.40; moat 49.23; technology 64.99; market 56.02; quality 60.30; governance 69.14.,Boundary retain carbide tool peers when they have credible high-end product capability but weaker leadership.,2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,688059,华锐精密,机械设备-金属制品-金属制品,analyst_company_by_company_review,direct_watch,Watch. 华锐精密: 华锐精密聚焦数控刀片和硬质合金切削工具，产品性能、涂层、粉末冶金和终端加工验证构成高于普通金属件的工艺壁垒。 triage 55.98; moat 44.96; technology 61.39; market 54.00; quality 68.55; governance 67.79.,"Retain high-end CNC cutting-tool leaders where material, coating, and application validation matter.",2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,301522,上大股份,机械设备-金属制品-金属制品,analyst_company_by_company_review,boundary_judged_watch,Watch. 上大股份: 上大股份属于高温耐蚀合金和高端金属材料方向，若其客户资质和产品批量验证持续成立，资金难以短期复制材料体系。 triage 55.30; moat 48.48; technology 62.09; market 62.17; quality 48.15; governance 66.94.,Boundary retain newer high-end alloy companies when material capability is plausible but disclosure history is shorter.,2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,003043,华亚智能,机械设备-金属制品-金属制品,analyst_company_by_company_review,boundary_judged_watch,Watch. 华亚智能: 华亚智能的精密金属结构件服务半导体设备等高要求客户，质量体系和加工精度有一定壁垒；但仍是零部件供应商。 triage 55.04; moat 45.10; technology 61.12; market 52.02; quality 65.45; governance 69.06.,Boundary retain precision component suppliers when they serve high-barrier semiconductor equipment customers.,2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,002297,博云新材,机械设备-金属制品-金属制品,analyst_company_by_company_review,boundary_judged_watch,Watch. 博云新材: 博云新材有航空刹车材料、粉末冶金和复合材料积累，商业化质量较弱但能力方向具备高壁垒，适合边界观察。 triage 54.68; moat 44.68; technology 64.13; market 49.66; quality 62.80; governance 69.39.,Boundary retain advanced-material companies when hard capability exists despite weak current commercialization.,2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,688231,隆达股份,机械设备-金属制品-金属制品,analyst_company_by_company_review,boundary_judged_watch,Watch. 隆达股份: 隆达股份涉及高温合金和耐蚀合金材料，航空航天和能源装备方向有较高材料认证壁垒；但公司规模和持续盈利需后续核实。 triage 54.12; moat 47.35; technology 59.48; market 57.83; quality 54.32; governance 68.80.,Boundary retain special-alloy suppliers when aerospace/energy material qualification is visible.,2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,300402,宝色股份,机械设备-金属制品-金属制品,analyst_company_by_company_review,boundary_judged_watch,Watch. 宝色股份: 宝色股份在钛、镍、锆等特材非标压力容器和装备上具备材料焊接、质量认证和复杂工况项目经验，强于普通金属容器。 triage 53.26; moat 46.08; technology 61.80; market 53.10; quality 49.96; governance 67.96.,Boundary retain special-material pressure-equipment makers with hard welding and quality-system barriers.,2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,300963,中洲特材,机械设备-金属制品-金属制品,analyst_company_by_company_review,boundary_judged_watch,Watch. 中洲特材: 中洲特材聚焦高温耐蚀合金铸件和特材部件，具备局部工艺壁垒；但规模和行业地位不如钢研高纳等核心平台。 triage 52.75; moat 44.82; technology 61.68; market 49.38; quality 52.97; governance 68.21.,Boundary retain special-alloy parts companies only when product qualification is clearer than ordinary casting.,2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,601717,中创智领,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,direct_watch,"Retained. 中创智领: global coal longwall mining equipment leader with intelligent mining systems, international footprint, and scale that smaller coal-machinery peers cannot quickly reproduce triage 66.69; moat 63.00; technology 69.23; market 84.25; quality 60.08; governance 68.54.","Directly retain companies with category-leading mining automation, industrial robotics, safety-critical underground equipment, or hard process automation that a funded entrant cannot quickly reproduce.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,002698,博实股份,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,direct_watch,"Retained. 博实股份: industrial automation and robotized post-processing equipment platform with petrochemical and materials customer validation, software-control know-how, and service attachment triage 65.61; moat 59.54; technology 71.54; market 73.17; quality 64.23; governance 69.92.","Directly retain companies with category-leading mining automation, industrial robotics, safety-critical underground equipment, or hard process automation that a funded entrant cannot quickly reproduce.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,603012,创力集团,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 创力集团: coal mining equipment and intelligent mining supplier with high-end shearer and automation exposure, retained below larger coal-equipment anchors triage 62.85; moat 59.15; technology 71.92; market 67.94; quality 57.77; governance 68.31.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,600980,北矿科技,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 北矿科技: BGRIMM-backed mineral-processing, magnetic-material, and mining-technology platform with central-institute know-how triage 62.20; moat 54.62; technology 71.15; market 64.56; quality 63.15; governance 68.77.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,000852,石化机械,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 石化机械: Sinopec oilfield equipment and drilling-tool platform with group customer access and high-reliability oil/gas service qualification triage 61.21; moat 60.69; technology 68.08; market 69.48; quality 45.54; governance 66.46.,"Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,300084,海默科技,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 海默科技: oilfield multiphase metering, production optimization, and digital oilfield service niche with overseas field references triage 60.09; moat 54.92; technology 73.23; market 51.48; quality 59.62; governance 70.62.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,601608,中信重工,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 中信重工: large mining and cement equipment plus special-robotics platform with long heavy-equipment heritage, but cyclical project exposure triage 59.55; moat 50.08; technology 60.77; market 68.10; quality 51.77; governance 67.08.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,600582,天地科技,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 天地科技: China coal science and intelligent mining technology platform with research, equipment, engineering and operating-service coverage triage 58.44; moat 51.62; technology 57.85; market 74.71; quality 59.77; governance 68.00.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,920599,同力股份,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 同力股份: non-road wide-body mining truck category leader with standards participation and mining-transport installed base triage 57.87; moat 52.31; technology 57.69; market 67.79; quality 59.00; governance 66.62.,"Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,600262,北方股份,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 北方股份: large mining-truck specialist with full tonnage range and lifecycle-cost positioning, retained as a narrow mining-vehicle niche triage 57.11; moat 51.92; technology 58.85; market 64.40; quality 55.31; governance 65.69.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,601399,国机重装,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 国机重装: national heavy-equipment and extreme-manufacturing platform for energy, metallurgy and petrochemical projects, but project/cycle intensity limits confidence triage 56.67; moat 53.85; technology 55.77; market 70.71; quality 52.08; governance 66.38.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,300818,耐普矿机,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 耐普矿机: mineral-processing equipment and rubber wear-resistant materials supplier with process and material know-how for beneficiation plants triage 54.28; moat 45.85; technology 59.38; market 53.02; quality 61.38; governance 68.23.,"Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,601106,中国一重,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 中国一重: national heavy-forging and major-equipment platform relevant to energy and national security, but low-return cyclicality keeps it boundary triage 54.28; moat 53.46; technology 56.54; market 59.94; quality 42.77; governance 65.23.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,001360,南矿集团,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 南矿集团: crushing and screening equipment supplier with overseas network and whole-line mining/aggregate solutions, retained below harder process leaders triage 53.26; moat 45.46; technology 58.00; market 50.10; quality 61.62; governance 69.15.","Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,920475,三友科技,机械设备-专用设备-矿山冶金机械,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 三友科技: nonferrous electrorefining cathode plates and automated stripping equipment niche with process-specific know-how triage 51.43; moat 45.00; technology 65.00; market 39.02; quality 41.69; governance 68.46.,"Boundary-retain companies with central-institute technology, national heavy-equipment capability, mining-truck or mineral-processing niches, oilfield measurement, or electrorefining process equipment, but cap conviction for cyclicality and project dependence.",2026-06-09T14:34:01+00:00,data/processed/a_share_mining_metallurgy_machinery_peer_group_decisions.csv
A_SHARE,A股,000913,钱江摩托,交运设备-摩托车-摩托车,analyst_company_by_company_review,boundary_judged_watch,"Watch. 钱江摩托: 钱江摩托 has QJMOTOR/Benelli brand assets, higher-displacement motorcycle development, export channels, and product iteration supported by a larger industrial group. It is retained as a boundary watch because the moat is real but weaker than safety-critical or scarce-resource categories. triage 63.95; moat 58.00; technology 75.00; market 64.25; quality 63.00; governance 69.00.","Motorcycle groups should retain only companies with visible brand, product-iteration, and channel/export advantages.",2026-06-10T00:00:00+00:00,data/processed/a_share_motorcycles_peer_group_decisions.csv
A_SHARE,A股,300413,芒果超媒,互联网-互联网服务-网络媒体,analyst_company_by_company_review,direct_watch,"Retained. 芒果超媒: Mango TV and Hunan Broadcasting ecosystem provide rare long-video content production, IP, and platform integration. triage 71.71; moat 75.00; technology 72.00; market 84.10; quality 54.40; governance 67.20.","Directly retain media platforms with hard-to-copy content ecosystem, traffic, location network, or advertiser reach.",2026-06-09T15:04:31+00:00,data/processed/a_share_network_media_peer_group_decisions.csv
A_SHARE,A股,301102,兆讯传媒,互联网-互联网服务-网络媒体,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 兆讯传媒: high-speed rail digital-media network creates a differentiated transportation-scene advertising niche, though cyclical ad demand caps conviction. triage 65.89; moat 64.00; technology 74.00; market 54.50; quality 53.60; governance 70.80.","Boundary-retain scarce regulated or scene-media platforms when access rights, institutional backing, or network density create a niche moat.",2026-06-09T15:04:31+00:00,data/processed/a_share_network_media_peer_group_decisions.csv
A_SHARE,A股,002027,分众传媒,互联网-互联网服务-网络媒体,analyst_company_by_company_review,direct_watch,"Retained. 分众传媒: elevator media network with broad city coverage, advertiser reach, and location-based media scarcity. triage 65.76; moat 62.00; technology 57.00; market 72.90; quality 74.80; governance 67.40.","Directly retain media platforms with hard-to-copy content ecosystem, traffic, location network, or advertiser reach.",2026-06-09T15:04:31+00:00,data/processed/a_share_network_media_peer_group_decisions.csv
A_SHARE,A股,603888,新华网,互联网-互联网服务-网络媒体,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 新华网: Xinhua-backed central news portal has scarce official media authority and distribution value, but commercial compounding is limited. triage 63.87; moat 60.00; technology 61.00; market 62.50; quality 68.80; governance 68.60.","Boundary-retain scarce regulated or scene-media platforms when access rights, institutional backing, or network density create a niche moat.",2026-06-09T15:04:31+00:00,data/processed/a_share_network_media_peer_group_decisions.csv
A_SHARE,A股,603000,人民网,互联网-互联网服务-网络媒体,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 人民网: People's Daily-backed official internet platform has unique political and communication value, but commercial moat differs from consumer platforms. triage 62.43; moat 55.00; technology 67.00; market 54.50; quality 66.40; governance 71.00.","Boundary-retain scarce regulated or scene-media platforms when access rights, institutional backing, or network density create a niche moat.",2026-06-09T15:04:31+00:00,data/processed/a_share_network_media_peer_group_decisions.csv
A_SHARE,A股,300770,新媒股份,文化传媒-广播电视-网络电视,analyst_company_by_company_review,boundary_judged_watch,"Watch. 新媒股份: 新媒股份 has IPTV/internet-TV license, operator workflow and user-scale advantages in Guangdong. Growth is not open-ended, but capital alone cannot easily replace the license/workflow position. triage 60.54; moat 64.00; technology 56.00; market 78.00; quality 54.00; governance 65.00.","Network-TV companies can be retained for license/workflow barriers, but only as boundary slow-growth platforms.",2026-06-10T00:00:00+00:00,data/processed/a_share_network_tv_peer_group_decisions.csv
A_SHARE,A股,301262,海看股份,文化传媒-广播电视-网络电视,analyst_company_by_company_review,boundary_judged_watch,"Watch. 海看股份: 海看股份 has provincial IPTV/media-platform economics and operator relationships. It is regionally limited, so retention is boundary rather than direct. triage 60.07; moat 56.00; technology 72.00; market 58.50; quality 63.00; governance 68.00.","Network-TV companies can be retained for license/workflow barriers, but only as boundary slow-growth platforms.",2026-06-10T00:00:00+00:00,data/processed/a_share_network_tv_peer_group_decisions.csv
A_SHARE,A股,688733,壹石通,有色金属-金属非金属新材料-非金属新材料,analyst_company_by_company_review,boundary_judged_watch,Watch. 壹石通: 壹石通 has boehmite/alumina and electronic-material capability for battery coating and advanced materials. End-market competition keeps it boundary. triage 61.32; moat 57.35; technology 66.70; market 58.80; quality 51.30; governance 68.09.,"Nonmetal materials should be retained for qualification scarcity and process know-how, not for commodity capacity or one-cycle margins.",2026-06-10T00:00:00+00:00,data/processed/a_share_nonmetal_new_materials_peer_group_decisions.csv
A_SHARE,A股,920971,天马新材,有色金属-金属非金属新材料-非金属新材料,analyst_company_by_company_review,boundary_judged_watch,Watch. 天马新材: 天马新材 focuses on electronic ceramic and nonmetal powder materials. The niche is small but process and customer qualification are more defensible than commodity materials. triage 60.42; moat 50.30; technology 70.04; market 46.87; quality 58.61; governance 69.70.,"Nonmetal materials should be retained for qualification scarcity and process know-how, not for commodity capacity or one-cycle margins.",2026-06-10T00:00:00+00:00,data/processed/a_share_nonmetal_new_materials_peer_group_decisions.csv
A_SHARE,A股,001359,平安电工,有色金属-金属非金属新材料-非金属新材料,analyst_company_by_company_review,boundary_judged_watch,"Watch. 平安电工: 平安电工 has mica insulation, glass-fiber products and battery-safety parts. It is not a platform leader, but the safety/insulation niche has functional barriers. triage 57.21; moat 45.96; technology 50.48; market 64.89; quality 59.83; governance 70.22.","Nonmetal materials should be retained for qualification scarcity and process know-how, not for commodity capacity or one-cycle margins.",2026-06-10T00:00:00+00:00,data/processed/a_share_nonmetal_new_materials_peer_group_decisions.csv
A_SHARE,A股,300395,菲利华,有色金属-金属非金属新材料-非金属新材料,analyst_company_by_company_review,direct_watch,"Watch. 菲利华: 菲利华 has high-purity quartz glass, optical glass and fiber/composite capability serving semiconductor and aerospace-style qualification regimes. This is not ordinary glass capacity. triage 55.18; moat 47.26; technology 57.57; market 70.63; quality 63.04; governance 68.91.","Nonmetal materials should be retained for qualification scarcity and process know-how, not for commodity capacity or one-cycle margins.",2026-06-10T00:00:00+00:00,data/processed/a_share_nonmetal_new_materials_peer_group_decisions.csv
A_SHARE,A股,688281,华秦科技,有色金属-金属非金属新材料-非金属新材料,analyst_company_by_company_review,direct_watch,"Watch. 华秦科技: 华秦科技 has stealth, surface-functional, ceramic and composite material capability tied to defense/aerospace applications. Qualification and secrecy make the moat hard to observe but real. triage 54.14; moat 46.39; technology 57.13; market 67.67; quality 60.52; governance 68.13.","Nonmetal materials should be retained for qualification scarcity and process know-how, not for commodity capacity or one-cycle margins.",2026-06-10T00:00:00+00:00,data/processed/a_share_nonmetal_new_materials_peer_group_decisions.csv
A_SHARE,A股,688598,金博股份,有色金属-金属非金属新材料-非金属新材料,analyst_company_by_company_review,boundary_judged_watch,"Watch. 金博股份: 金博股份 has carbon-carbon composite and thermal-field material capability. PV overcapacity weakens the thesis, but process know-how and possible semiconductor/advanced applications justify boundary tracking. triage 53.69; moat 47.22; technology 58.00; market 50.63; quality 42.70; governance 68.65.","Nonmetal materials should be retained for qualification scarcity and process know-how, not for commodity capacity or one-cycle margins.",2026-06-10T00:00:00+00:00,data/processed/a_share_nonmetal_new_materials_peer_group_decisions.csv
A_SHARE,A股,688300,联瑞新材,有色金属-金属非金属新材料-非金属新材料,analyst_company_by_company_review,boundary_judged_watch,Watch. 联瑞新材: 联瑞新材 has silicon micro-powder and electronic powder capability used in packaging and electronic materials. Customer qualification and purity/process control create a niche moat. triage 52.61; moat 45.09; technology 52.09; market 63.50; quality 62.00; governance 68.39.,"Nonmetal materials should be retained for qualification scarcity and process know-how, not for commodity capacity or one-cycle margins.",2026-06-10T00:00:00+00:00,data/processed/a_share_nonmetal_new_materials_peer_group_decisions.csv
A_SHARE,A股,000519,中兵红箭,有色金属-金属非金属新材料-非金属新材料,analyst_company_by_company_review,boundary_judged_watch,"Watch. 中兵红箭: 中兵红箭 has superhard-material and defense-related exposure. Lab-diamond cycles reduce quality, but military/industrial material optionality supports boundary retention. triage 51.55; moat 48.57; technology 52.22; market 68.02; quality 50.78; governance 66.57.","Nonmetal materials should be retained for qualification scarcity and process know-how, not for commodity capacity or one-cycle margins.",2026-06-10T00:00:00+00:00,data/processed/a_share_nonmetal_new_materials_peer_group_decisions.csv
A_SHARE,A股,603688,石英股份,有色金属-金属非金属新材料-非金属新材料,analyst_company_by_company_review,direct_watch,"Watch. 石英股份: 石英股份 has high-purity quartz sand and quartz products with historically strong customer qualification in PV/semiconductor chains. Cycle risk is high, but material purity barriers justify retention. triage 51.31; moat 44.65; technology 55.26; market 60.72; quality 54.09; governance 71.00.","Nonmetal materials should be retained for qualification scarcity and process know-how, not for commodity capacity or one-cycle margins.",2026-06-10T00:00:00+00:00,data/processed/a_share_nonmetal_new_materials_peer_group_decisions.csv
A_SHARE,A股,300785,值得买,互联网-互联网商务-网上购物,analyst_company_by_company_review,boundary_judged_watch,Watch. 值得买: 值得买拥有消费内容社区、智能营销和消费数据，核心是用户决策工作流与数据沉淀，而不是单纯电商代运营。 triage 61.13; moat 51.00; technology 66.00; market 50.50; quality 70.00; governance 65.00.,Boundary retain online commerce companies only when owned user attention and data workflow create defensibility.,2026-06-09T16:20:25+00:00,data/processed/a_share_online_shopping_peer_group_decisions.csv
A_SHARE,A股,002273,水晶光电,电子设备-光电子器件-光学元件,analyst_company_by_company_review,direct_watch,"Retained. 水晶光电: Direct watch: optical filters, prisms, AR/VR, automotive optics, and micro-optical components form a broad precision-optics platform. Process control, customer qualification, and product breadth are stronger than ordinary camera-module assembly. triage 65.87; moat 57.95; technology 69.47; market 74.74; quality 61.74; governance 69.74. Special dimension: 精密光学元件与AR/车载光学平台.","Retain optical-component companies when they own AI optical-communication component leadership, photomask capability, OLED key materials/equipment, high-end precision optics, optical-instrument brands, or broad precision-optics platforms with hard qualification barriers.",2026-05-15T09:16:39+00:00,data/processed/a_share_optical_components_peer_group_decisions.csv
A_SHARE,A股,300394,天孚通信,电子设备-光电子器件-光学元件,analyst_company_by_company_review,direct_watch,"Retained. 天孚通信: Direct watch: optical communication passive components and precision parts sit directly in AI/data-center optical interconnect growth. Customer qualification, precision manufacturing, product breadth, and high margin quality indicate a hard-to-replicate niche platform. triage 74.78; moat 68.68; technology 80.37; market 82.32; quality 72.95; governance 71.53. Special dimension: AI光通信核心无源器件.","Retain optical-component companies when they own AI optical-communication component leadership, photomask capability, OLED key materials/equipment, high-end precision optics, optical-instrument brands, or broad precision-optics platforms with hard qualification barriers.",2026-05-15T09:16:39+00:00,data/processed/a_share_optical_components_peer_group_decisions.csv
A_SHARE,A股,603297,永新光学,电子设备-光电子器件-光学元件,analyst_company_by_company_review,direct_watch,"Retained. 永新光学: Direct watch: optical microscopes, precision optical components, and medical/industrial optical instruments rely on long accumulated optical design, manufacturing, and brand/channel credibility. It has a clearer differentiated moat than commodity lens producers. triage 63.46; moat 52.68; technology 74.63; market 57.47; quality 64.32; governance 69.89. Special dimension: 显微镜与精密光学仪器.","Retain optical-component companies when they own AI optical-communication component leadership, photomask capability, OLED key materials/equipment, high-end precision optics, optical-instrument brands, or broad precision-optics platforms with hard qualification barriers.",2026-05-15T09:16:39+00:00,data/processed/a_share_optical_components_peer_group_decisions.csv
A_SHARE,A股,688378,奥来德,电子设备-光电子器件-光学元件,analyst_company_by_company_review,direct_watch,"Retained. 奥来德: Direct watch: OLED organic materials and evaporation-source equipment are high-barrier display-manufacturing inputs with formulation, purity, customer validation, and equipment/process know-how. Current display cyclicality should not erase the scarce capability. triage 62.01; moat 53.05; technology 77.74; market 46.63; quality 64.11; governance 69.58. Special dimension: OLED材料与蒸镀设备.","Retain optical-component companies when they own AI optical-communication component leadership, photomask capability, OLED key materials/equipment, high-end precision optics, optical-instrument brands, or broad precision-optics platforms with hard qualification barriers.",2026-05-15T09:16:39+00:00,data/processed/a_share_optical_components_peer_group_decisions.csv
A_SHARE,A股,688401,路维光电,电子设备-光电子器件-光学元件,analyst_company_by_company_review,direct_watch,"Retained. 路维光电: Direct watch: photomasks for display and integrated-circuit manufacturing require clean production, pattern accuracy, customer validation, and materials/process control. Domestic substitution and customer qualification make this more protected than ordinary optical parts. triage 70.40; moat 67.74; technology 76.53; market 69.05; quality 66.11; governance 68.05. Special dimension: 光掩膜版.","Retain optical-component companies when they own AI optical-communication component leadership, photomask capability, OLED key materials/equipment, high-end precision optics, optical-instrument brands, or broad precision-optics platforms with hard qualification barriers.",2026-05-15T09:16:39+00:00,data/processed/a_share_optical_components_peer_group_decisions.csv
A_SHARE,A股,688502,茂莱光学,电子设备-光电子器件-光学元件,analyst_company_by_company_review,direct_watch,"Retained. 茂莱光学: Direct watch: high-end precision optics for semiconductor, life-science, aerospace/defense, and AR/VR applications require custom design, ultra-precision processing, and long qualification cycles. This is a scarce precision-manufacturing niche rather than commodity optics. triage 60.78; moat 51.63; technology 74.68; market 50.11; quality 64.58; governance 67.37. Special dimension: 高端精密光学元件.","Retain optical-component companies when they own AI optical-communication component leadership, photomask capability, OLED key materials/equipment, high-end precision optics, optical-instrument brands, or broad precision-optics platforms with hard qualification barriers.",2026-05-15T09:16:39+00:00,data/processed/a_share_optical_components_peer_group_decisions.csv
A_SHARE,A股,002189,中光学,电子设备-光电子器件-光学元件,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 中光学: Boundary watch: precision optical components, optical lenses, projectors, and defense/security optical systems create qualification and optical-processing barriers. State-owned/project attributes and lower profitability keep it boundary. triage 58.51; moat 54.26; technology 72.26; market 53.37; quality 43.89; governance 65.63. Special dimension: 精密军工光学与投影光学.","Boundary retention requires a differentiated optical-film/material, infrared/sensor, lens, satellite/remote-sensing, laser-optics, military-optics, or cross-industry display-material niche not already fully covered by a stronger retained peer.",2026-05-15T09:16:39+00:00,data/processed/a_share_optical_components_peer_group_decisions.csv
A_SHARE,A股,300398,飞凯材料,电子设备-光电子器件-光学元件,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 飞凯材料: Boundary watch: display materials, photoresist-related materials, electronic chemicals, and functional polymers create a materials-platform angle. The business is broader and less clean than direct optical leaders, so it stays boundary. triage 64.99; moat 56.63; technology 71.79; market 70.42; quality 62.47; governance 69.11. Special dimension: 电子/显示/半导体材料平台.","Boundary retention requires a differentiated optical-film/material, infrared/sensor, lens, satellite/remote-sensing, laser-optics, military-optics, or cross-industry display-material niche not already fully covered by a stronger retained peer.",2026-05-15T09:16:39+00:00,data/processed/a_share_optical_components_peer_group_decisions.csv
