market_type,market_label,security_code,security_name,listed_company_name,exchange,industry,peer_groups,final_decision,watch_selection_route,decision_sources,prior_preliminary_attention,decision_reason,capability_assessment,calibrated_standard_implication,triage_score,triage_decision,business_moat_score,technology_barrier_score,market_position_score,business_quality_score,operating_quality_score,industry_outlook_score,governance_risk_score,cyclicality_profile,compounding_profile,source_urls,decided_at_utc,source_decision_files
A_SHARE,A股,000726,鲁  泰Ａ,鲁  泰Ａ,SZSE,C 制造业,纺织服装-纺织-棉纺,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Watch. 鲁  泰Ａ: 鲁泰A is retained as a boundary high-end yarn-dyed fabric and shirt-material platform with long customer relationships and process depth. Growth is mature, but capability is more defensible than generic cotton spinning. triage 54.91; moat 47.71; technology 58.14; market 60.07; quality 60.29; governance 70.14.","鲁泰A is retained as a boundary high-end yarn-dyed fabric and shirt-material platform with long customer relationships and process depth. Growth is mature, but capability is more defensible than generic cotton spinning.",Cotton-textile groups should retain only differentiated yarn/fabric platforms or cross-industry medical-consumer textile cases; ordinary capacity is rejected.,54.91,reject,47.71,58.14,60.07,60.29,48.00,52.00,70.14,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000726 | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000726;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000726.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000726.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_cotton_textiles_peer_group_decisions.csv
A_SHARE,A股,688755,汉邦科技,江苏汉邦科技股份有限公司,SSE,制造业,机械设备-专用设备-其他专用机械,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Retained after boundary review. 汉邦科技: Boundary watch: chromatography purification systems for biopharma downstream processes have validation, process-parameter, and customer-trust barriers. Recent listing and small scale require later deep review. triage 54.89; moat 45.95; technology 61.64; market 53.32; quality 58.78; governance 68.42. Special dimension: 生物制药分离纯化装备.","Boundary watch: chromatography purification systems for biopharma downstream processes have validation, process-parameter, and customer-trust barriers. Recent listing and small scale require later deep review.","Boundary retention requires a specific niche moat, scarce qualification, validated process know-how, strong normalized margin potential, or cross-industry capability not already covered by a clearly stronger peer.",54.89,reject,45.95,61.64,53.32,58.78,56.62,54.00,68.42,capex_cycle,selective_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688755;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688755.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688755.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:09:01+00:00,data/processed/a_share_other_special_machinery_peer_group_decisions.csv
A_SHARE,A股,605123,派克新材,无锡派克新材料科技股份有限公司,SSE,制造业,国防与装备-航空航天装备-航空装备,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Watch. 派克新材: 派克新材 supplies forged rings and special forgings for aviation, aerospace and power equipment. Qualification and process control justify retention, but it remains a supplier. triage 54.87; moat 49.10; technology 54.87; market 63.89; quality 50.71; governance 67.52.","派克新材 supplies forged rings and special forgings for aviation, aerospace and power equipment. Qualification and process control justify retention, but it remains a supplier.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",54.87,reject,49.10,54.87,63.89,50.71,60.32,52.00,67.52,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605123 | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH605123;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22605123.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22605123.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_aviation_equipment_peer_group_decisions.csv
A_SHARE,A股,603055,台华新材,浙江台华新材料集团股份有限公司,SSE,制造业,基础化工-合成纤维及树脂-锦纶,watch,boundary_judged_watch,analyst_company_by_company_review,reject,Watch. 台华新材: retained for integrated high-end nylon fabrics and outdoor/functional textile customer qualification beyond simple filament capacity. triage 54.83; moat 49.00; technology 53.67; market 75.50; quality 58.00; governance 65.00.,retained for integrated high-end nylon fabrics and outdoor/functional textile customer qualification beyond simple filament capacity,"Nylon screening should retain process-technology and high-end functional-fabric niches, while rejecting ordinary nylon chain capacity and mixed filament businesses.",54.83,reject,49.00,53.67,75.50,58.00,63.33,38.00,65.00,commodity_cycle,low_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603055 | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603055;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603055.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603055.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_nylon_peer_group_decisions.csv
A_SHARE,A股,300265,通光线缆,通光线缆,SZSE,C 制造业,电气设备-输变电设备-电线电缆,watch,boundary_judged_watch,analyst_company_by_company_review,reject,Watch. 通光线缆: 通光线缆覆盖航空航天耐高温电缆、特种光电缆、光电连接器等方向，R&D强度较高；市场地位和盈利质量不足以直接关注，但能力区别于普通电缆。 triage 54.78; moat 47.57; technology 65.14; market 46.88; quality 56.14; governance 70.31.,通光线缆覆盖航空航天耐高温电缆、特种光电缆、光电连接器等方向，R&D强度较高；市场地位和盈利质量不足以直接关注，但能力区别于普通电缆。,Boundary retain special optical-electric cable suppliers when aerospace/defense qualification creates a non-trivial entry barrier.,54.78,reject,47.57,65.14,46.88,56.14,49.86,54.00,70.31,capex_cycle,selective_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300265;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300265.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300265.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:21:29+00:00,data/processed/a_share_wire_cable_peer_group_decisions.csv
A_SHARE,A股,300185,通裕重工,通裕重工,SZSE,C 制造业,机械设备-通用设备-基础件,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Retained after boundary review. 通裕重工: large forging and heavy-component supplier for wind, nuclear and heavy equipment, but cyclical and capital intensive triage 54.77; moat 51.49; technology 56.77; market 66.51; quality 45.31; governance 66.23.","large forging and heavy-component supplier for wind, nuclear and heavy equipment, but cyclical and capital intensive","Boundary-retain narrower leaders in rail fasteners, joint bearings, precision fixtures, automation components, industrial valves, high-end tools, large forgings, aerospace vessels, or wind-drive parts when customer qualification is visible.",54.77,reject,51.49,56.77,66.51,45.31,37.69,54.00,66.23,capex_cycle,selective_compounding,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300185;https://www.tongyuheavy.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300185;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300185.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300185.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T14:34:01+00:00,data/processed/a_share_mechanical_basic_components_peer_group_decisions.csv
A_SHARE,A股,300910,瑞丰新材,瑞丰新材,SZSE,C 制造业,基础化工-化学制品-日用化学品,watch,direct_watch,analyst_company_by_company_review,reject,"Watch. 瑞丰新材: 瑞丰新材 is retained because its specialty additive and new-material chemistry is not ordinary daily chemicals. Formulation know-how, customer validation, and process consistency are harder to copy than consumer-brand packaging or basic surfactants. triage 54.74; moat 45.67; technology 61.50; market 65.60; quality 53.62; governance 68.71.","瑞丰新材 is retained because its specialty additive and new-material chemistry is not ordinary daily chemicals. Formulation know-how, customer validation, and process consistency are harder to copy than consumer-brand packaging or basic surfactants.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",54.74,reject,45.67,61.50,65.60,53.62,71.33,38.00,68.71,commodity_cycle,low_compounding,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300910 | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300910;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300910.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300910.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_daily_chemicals_peer_group_decisions.csv
A_SHARE,A股,603690,至纯科技,上海至纯洁净系统科技股份有限公司,SSE,制造业,机械设备-专用设备-其他专用机械,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Retained after boundary review. 至纯科技: Boundary watch: high-purity process systems for semiconductor, biopharma, and advanced manufacturing require materials, engineering, cleanliness control, and customer validation. Earlier semiconductor-only rejection was too narrow; this group treats process systems as a valid boundary moat. triage 54.74; moat 50.14; technology 65.78; market 59.25; quality 44.77; governance 65.45. Special dimension: 高纯工艺系统.","Boundary watch: high-purity process systems for semiconductor, biopharma, and advanced manufacturing require materials, engineering, cleanliness control, and customer validation. Earlier semiconductor-only rejection was too narrow; this group treats process systems as a valid boundary moat.","Boundary retention requires a specific niche moat, scarce qualification, validated process know-how, strong normalized margin potential, or cross-industry capability not already covered by a clearly stronger peer.",54.74,reject,50.14,65.78,59.25,44.77,25.88,54.00,65.45,capex_cycle,selective_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603690;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603690.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603690.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:09:01+00:00,data/processed/a_share_other_special_machinery_peer_group_decisions.csv
A_SHARE,A股,603312,西典新能,苏州西典新能源电气股份有限公司,SSE,制造业,电气设备-其他电气设备-其他电气设备,watch,boundary_judged_watch,analyst_company_by_company_review,reject,Watch. 西典新能: 西典新能聚焦复合母排和电池连接系统，受益于动力电池集成化和客户认证；但产品环节较窄、竞争者可进入，边界保留。 triage 54.72; moat 49.02; technology 50.91; market 65.87; quality 55.13; governance 67.68.,西典新能聚焦复合母排和电池连接系统，受益于动力电池集成化和客户认证；但产品环节较窄、竞争者可进入，边界保留。,Boundary retain battery-interconnect specialists when process know-how and customer validation are real but component scope is narrow.,54.72,reject,49.02,50.91,65.87,55.13,58.72,54.00,67.68,capex_cycle,selective_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603312;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603312.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603312.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603312;www.wdint.cn | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603312;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603312.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603312.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:56:55+00:00,data/processed/a_share_other_electrical_equipment_peer_group_decisions.csv
A_SHARE,A股,688563,航材股份,北京航空材料研究院股份有限公司,SSE,制造业,国防与装备-航空航天装备-航天装备,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Watch. 航材股份: retained for aerospace materials across titanium castings, superalloy master alloys, transparent components and aviation rubber/sealants. triage 54.71; moat 48.67; technology 53.33; market 64.57; quality 56.87; governance 70.60.","retained for aerospace materials across titanium castings, superalloy master alloys, transparent components and aviation rubber/sealants","Space and aerospace-equipment screening must override weak current-profit or first-pass scores when the company controls scarce platform, engine, satellite, or qualified subsystem capability; ordinary project electronics and ST duplicates can still be rejected.",54.71,reject,48.67,53.33,64.57,56.87,66.93,46.00,70.60,unclear_cycle,unproven_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688563;https://baimtec.aecc.cn | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688563;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688563.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688563.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_space_equipment_peer_group_decisions.csv
A_SHARE,A股,600219,南山铝业,山东南山铝业股份有限公司,SSE,制造业,有色金属-基本金属-铝,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Watch. 南山铝业: 南山铝业 has a broad aluminum chain including upstream resource support and higher-value aerospace/automotive/foil processing. It is retained as a boundary integrated-processing case, below scarce-resource leaders because commodity exposure remains material. triage 54.70; moat 49.50; technology 55.26; market 66.72; quality 60.67; governance 70.56.","南山铝业 has a broad aluminum chain including upstream resource support and higher-value aerospace/automotive/foil processing. It is retained as a boundary integrated-processing case, below scarce-resource leaders because commodity exposure remains material.","Aluminum groups should retain only differentiated resource/cost, green-energy, high-value processing, or electronic-material niches; generic aluminum capacity is rejected.",54.70,reject,49.50,55.26,66.72,60.67,63.78,38.00,70.56,commodity_cycle,low_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600219 | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600219;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600219.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600219.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_aluminum_remaining_peer_group_decisions.csv
A_SHARE,A股,600418,江淮汽车,安徽江淮汽车集团股份有限公司,SSE,制造业,交运设备-汽车-乘用车,watch,boundary_judged_watch,analyst_company_by_company_review,reject,Watch. 江淮汽车: 江淮汽车有完整整车资质和新能源合作制造经验，独立品牌护城河不强，但战略合作和制造验证使其值得边界观察。 triage 54.70; moat 52.00; technology 63.00; market 49.40; quality 53.60; governance 66.20.,江淮汽车有完整整车资质和新能源合作制造经验，独立品牌护城河不强，但战略合作和制造验证使其值得边界观察。,"Boundary retain auto companies when strategic partnerships and complete-vehicle qualification create optionality, while discounting weak standalone brand power.",54.70,reject,52.00,63.00,49.40,53.60,33.40,56.00,66.20,high_competition_growth_cycle,scale_compounding_if_leader,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600418;https://www.jac.com.cn | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600418;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600418.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600418.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T15:57:54+00:00,data/processed/a_share_passenger_vehicles_peer_group_decisions.csv
A_SHARE,A股,688543,国科军工,江西国科军工集团股份有限公司,SSE,制造业,国防与装备-航空航天装备-航空装备,watch,boundary_judged_watch,analyst_company_by_company_review,reject,"Watch. 国科军工: 国科军工 has special defense-product and military qualification exposure. Public disclosure is limited, so it is boundary rather than direct watch. triage 54.70; moat 43.84; technology 57.74; market 57.18; quality 60.65; governance 69.65.","国科军工 has special defense-product and military qualification exposure. Public disclosure is limited, so it is boundary rather than direct watch.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",54.70,reject,43.84,57.74,57.18,60.65,70.77,52.00,69.65,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688543 | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688543;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688543.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688543.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_aviation_equipment_peer_group_decisions.csv
A_SHARE,A股,002297,博云新材,博云新材,SZSE,C 制造业,机械设备-金属制品-金属制品,watch,boundary_judged_watch,analyst_company_by_company_review,reject,Watch. 博云新材: 博云新材有航空刹车材料、粉末冶金和复合材料积累，商业化质量较弱但能力方向具备高壁垒，适合边界观察。 triage 54.68; moat 44.68; technology 64.13; market 49.66; quality 62.80; governance 69.39.,博云新材有航空刹车材料、粉末冶金和复合材料积累，商业化质量较弱但能力方向具备高壁垒，适合边界观察。,Boundary retain advanced-material companies when hard capability exists despite weak current commercialization.,54.68,reject,44.68,64.13,49.66,62.80,51.33,54.00,69.39,capex_cycle,selective_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002297;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002297.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002297.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:33:14+00:00,data/processed/a_share_metal_products_peer_group_decisions.csv
A_SHARE,A股,300161,华中数控,华中数控,SZSE,C 制造业,机械设备-通用设备-机床设备,watch,direct_watch,analyst_company_by_company_review,reject,"Retained. 华中数控: domestic CNC-control-system pioneer and industrial robot/intelligent-manufacturing platform, strategically important despite weaker current metrics. triage 54.67; moat 50.79; technology 60.00; market 56.25; quality 54.68; governance 66.26.","domestic CNC-control-system pioneer and industrial robot/intelligent-manufacturing platform, strategically important despite weaker current metrics.","Directly retain strategic industrial-mother-machine and CNC-control platforms with domestic substitution, high-end process, or core-control-system capability.",54.67,reject,50.79,60.00,56.25,54.68,37.79,54.00,66.26,capex_cycle,selective_compounding,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300161;https://www.huazhongcnc.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300161;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300161.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300161.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T15:04:31+00:00,data/processed/a_share_machine_tools_peer_group_decisions.csv
A_SHARE,A股,300012,华测检测,华测检测,SZSE,M 科研服务,休闲、生活及专业服务-专业服务-其他专业服务,watch,direct_watch,analyst_company_by_company_review,reject,Retained. 华测检测: 华测检测是国内第三方检测认证龙头之一，服务覆盖消费品、工业品、生命科学、贸易保障、绿色低碳和数字认证等多个行业，具备全球服务网络、CNAS/CMA/CCC/欧盟NB等授权以及大量客户报告。其规模、品牌、公信力和多行业交叉销售显著强于普通区域检测机构。 triage 54.66; moat 49.26; technology 46.33; market 72.59; quality 60.68; governance 69.32.,华测检测是国内第三方检测认证龙头之一，服务覆盖消费品、工业品、生命科学、贸易保障、绿色低碳和数字认证等多个行业，具备全球服务网络、CNAS/CMA/CCC/欧盟NB等授权以及大量客户报告。其规模、品牌、公信力和多行业交叉销售显著强于普通区域检测机构。,"Retain leading TIC platforms when brand trust, regulatory authorization, lab density, cross-industry coverage, and recurring customer demand reinforce one another.",54.66,reject,49.26,46.33,72.59,60.68,68.92,46.00,69.32,unclear_cycle,unproven_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300012;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300012.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300012.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300012;https://www.cti-cert.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300012;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300012.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300012.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T14:13:13+00:00,data/processed/a_share_other_professional_services_peer_group_decisions.csv
A_SHARE,A股,300775,三角防务,三角防务,SZSE,C 制造业,国防与装备-航空航天装备-航空装备,watch,boundary_judged_watch,analyst_company_by_company_review,reject,Watch. 三角防务: 三角防务 focuses on aviation forgings and related high-end metal forming. Process stability and customer qualification create barriers beyond generic parts. triage 54.65; moat 44.48; technology 56.84; market 60.15; quality 61.74; governance 69.06.,三角防务 focuses on aviation forgings and related high-end metal forming. Process stability and customer qualification create barriers beyond generic parts.,"Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",54.65,reject,44.48,56.84,60.15,61.74,62.84,52.00,69.06,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300775 | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300775;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300775.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300775.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-10T00:00:00+00:00,data/processed/a_share_aviation_equipment_peer_group_decisions.csv
