signal_date,eligible_count,top3_count
2020-04-13,1,1
2020-04-14,1,1
2020-04-15,1,1
2020-04-16,1,1
2020-04-17,1,1
2020-04-20,1,1
2020-04-21,1,1
2020-04-22,1,1
2020-04-23,1,1
2020-04-24,1,1
2020-04-27,1,1
2020-04-28,1,1
2020-04-29,1,1
2020-04-30,1,1
2020-05-06,1,1
2020-05-07,1,1
2020-05-08,1,1
2020-05-11,2,2
2020-05-12,2,2
2020-05-13,4,3
2020-05-14,3,3
2020-05-15,4,3
2020-05-18,5,3
2020-05-19,5,3
2020-05-20,9,3
2020-05-21,8,3
2020-05-22,6,3
2020-05-25,6,3
2020-05-26,8,3
2020-05-27,10,3
2020-05-28,11,3
2020-05-29,11,3
2020-06-01,14,3
2020-06-02,14,3
2020-06-03,14,3
2020-06-04,15,3
2020-06-05,15,3
2020-06-08,14,3
2020-06-09,16,3
2020-06-10,12,3
2020-06-11,9,3
2020-06-12,10,3
2020-06-15,4,3
2020-06-16,7,3
2020-06-17,8,3
2020-06-18,7,3
2020-06-19,13,3
2020-06-22,9,3
2020-06-23,4,3
2020-06-24,11,3
2020-06-29,5,3
2020-06-30,10,3
2020-07-01,15,3
2020-07-02,17,3
2020-07-03,17,3
2020-07-06,14,3
2020-07-07,19,3
2020-07-08,18,3
2020-07-09,20,3
2020-07-10,21,3
2020-07-13,21,3
2020-07-14,21,3
2020-07-15,18,3
2020-07-16,18,3
2020-07-17,14,3
2020-07-20,18,3
2020-07-21,19,3
2020-07-22,15,3
2020-07-23,9,3
2020-07-24,5,3
2020-07-27,6,3
2020-07-28,6,3
2020-07-29,6,3
2020-07-30,6,3
2020-07-31,5,3
2020-08-03,6,3
2020-08-04,6,3
2020-08-05,4,3
2020-08-06,2,2
2020-08-07,3,3
2020-08-10,3,3
2020-08-11,3,3
2020-08-12,5,3
2020-08-13,5,3
2020-08-14,10,3
2020-08-17,13,3
2020-08-18,13,3
2020-08-19,11,3
2020-08-20,6,3
2020-08-21,8,3
2020-08-24,6,3
2020-08-25,4,3
2020-08-26,2,2
2020-08-27,1,1
2020-08-28,4,3
2020-08-31,4,3
2020-09-01,2,2
2020-09-02,2,2
2020-09-03,2,2
2020-09-04,2,2
2020-09-07,2,2
2020-09-08,2,2
2020-09-09,3,3
2020-09-10,2,2
2020-09-11,1,1
2020-09-14,3,3
2020-09-15,2,2
2020-09-16,3,3
2020-09-17,2,2
2020-09-18,3,3
2020-09-21,3,3
2020-09-22,2,2
2020-09-23,2,2
2020-09-24,1,1
2020-09-25,2,2
2020-09-28,2,2
2020-09-29,2,2
2020-09-30,1,1
2020-10-09,2,2
2020-10-12,3,3
2020-10-13,3,3
2020-10-14,2,2
2020-10-15,3,3
2020-10-16,3,3
2020-10-19,3,3
2020-10-20,2,2
2020-10-21,4,3
2020-10-22,2,2
2020-10-23,2,2
2020-10-26,2,2
2020-10-27,2,2
2020-10-28,2,2
2020-10-29,2,2
2020-10-30,1,1
2020-11-02,3,3
2020-11-03,3,3
2020-11-04,4,3
2020-11-05,4,3
2020-11-06,4,3
2020-11-09,6,3
2020-11-10,6,3
2020-11-11,4,3
2020-11-12,6,3
2020-11-13,5,3
2020-11-16,5,3
2020-11-17,7,3
2020-11-18,6,3
2020-11-19,5,3
2020-11-20,6,3
2020-11-23,6,3
2020-11-24,6,3
2020-11-25,6,3
2020-11-26,7,3
2020-11-27,9,3
2020-11-30,8,3
2020-12-01,10,3
2020-12-02,10,3
2020-12-03,8,3
2020-12-04,7,3
2020-12-07,5,3
2020-12-08,3,3
2020-12-09,4,3
2020-12-10,2,2
2020-12-11,2,2
2020-12-14,1,1
2020-12-15,1,1
2020-12-16,1,1
2020-12-17,1,1
2020-12-18,3,3
2020-12-21,3,3
2020-12-22,1,1
2020-12-23,1,1
2020-12-24,1,1
2020-12-25,2,2
2020-12-28,3,3
2020-12-29,1,1
2020-12-30,2,2
2020-12-31,1,1
2021-01-04,3,3
2021-01-05,2,2
2021-01-06,3,3
2021-01-07,2,2
2021-01-08,1,1
2021-01-11,1,1
2021-01-12,1,1
2021-01-13,1,1
2021-01-14,2,2
2021-01-15,2,2
2021-01-18,2,2
2021-01-19,3,3
2021-01-20,3,3
2021-01-21,3,3
2021-01-22,3,3
2021-01-25,1,1
2021-01-26,1,1
2021-01-27,1,1
2021-01-28,1,1
2021-01-29,1,1
2021-02-01,1,1
2021-02-02,1,1
2021-02-03,1,1
2021-02-04,1,1
2021-02-05,1,1
2021-02-08,1,1
2021-02-09,1,1
2021-02-10,1,1
2021-02-18,2,2
2021-02-19,2,2
2021-02-22,2,2
2021-02-23,2,2
2021-02-24,2,2
2021-02-25,2,2
2021-02-26,1,1
2021-03-01,2,2
2021-03-02,3,3
2021-03-03,6,3
2021-03-04,7,3
2021-03-05,7,3
2021-03-08,6,3
2021-03-09,6,3
2021-03-10,6,3
2021-03-11,8,3
2021-03-12,9,3
2021-03-15,11,3
2021-03-16,12,3
2021-03-17,14,3
2021-03-18,13,3
2021-03-19,6,3
2021-03-22,11,3
2021-03-23,5,3
2021-03-24,4,3
2021-03-25,2,2
2021-03-26,2,2
2021-03-29,8,3
2021-03-30,6,3
2021-03-31,5,3
2021-04-01,5,3
2021-04-02,4,3
2021-04-06,5,3
2021-04-07,5,3
2021-04-08,5,3
2021-04-09,6,3
2021-04-12,5,3
2021-04-13,5,3
2021-04-14,4,3
2021-04-15,5,3
2021-04-16,7,3
2021-04-19,7,3
2021-04-20,6,3
2021-04-21,7,3
2021-04-22,5,3
2021-04-23,4,3
2021-04-26,3,3
2021-04-27,3,3
2021-04-28,3,3
2021-04-29,5,3
2021-04-30,1,1
2021-05-06,4,3
2021-05-07,4,3
2021-05-10,4,3
2021-05-11,4,3
2021-05-12,6,3
2021-05-13,6,3
2021-05-14,7,3
2021-05-17,5,3
2021-05-18,7,3
2021-05-19,5,3
2021-05-20,4,3
2021-05-21,3,3
2021-05-24,3,3
2021-05-25,3,3
2021-05-26,3,3
2021-05-27,4,3
2021-05-28,3,3
2021-05-31,3,3
2021-06-01,4,3
2021-06-02,5,3
2021-06-03,4,3
2021-06-04,5,3
2021-06-07,4,3
2021-06-08,5,3
2021-06-09,7,3
2021-06-10,6,3
2021-06-11,5,3
2021-06-15,4,3
2021-06-16,4,3
2021-06-17,4,3
2021-06-18,0,0
2021-06-21,1,1
2021-06-22,2,2
2021-06-23,3,3
2021-06-24,3,3
2021-06-25,5,3
2021-06-28,1,1
2021-06-29,0,0
2021-06-30,0,0
2021-07-01,0,0
2021-07-02,0,0
2021-07-05,0,0
2021-07-06,1,1
2021-07-07,0,0
2021-07-08,0,0
2021-07-09,0,0
2021-07-12,0,0
2021-07-13,0,0
2021-07-14,0,0
2021-07-15,0,0
2021-07-16,0,0
2021-07-19,0,0
2021-07-20,0,0
2021-07-21,0,0
2021-07-22,0,0
2021-07-23,0,0
2021-07-26,0,0
2021-07-27,0,0
2021-07-28,0,0
2021-07-29,0,0
2021-07-30,0,0
2021-08-02,1,1
2021-08-03,1,1
2021-08-04,1,1
2021-08-05,1,1
2021-08-06,1,1
2021-08-09,0,0
2021-08-10,0,0
2021-08-11,0,0
2021-08-12,2,2
2021-08-13,2,2
2021-08-16,1,1
2021-08-17,2,2
2021-08-18,1,1
2021-08-19,2,2
2021-08-20,2,2
2021-08-23,2,2
2021-08-24,2,2
2021-08-25,1,1
2021-08-26,1,1
2021-08-27,2,2
2021-08-30,3,3
2021-08-31,4,3
2021-09-01,4,3
2021-09-02,5,3
2021-09-03,4,3
2021-09-06,5,3
2021-09-07,5,3
2021-09-08,3,3
2021-09-09,3,3
2021-09-10,4,3
2021-09-13,7,3
2021-09-14,7,3
2021-09-15,8,3
2021-09-16,6,3
2021-09-17,8,3
2021-09-22,3,3
2021-09-23,6,3
2021-09-24,3,3
2021-09-27,1,1
2021-09-28,2,2
2021-09-29,1,1
2021-09-30,1,1
2021-10-08,7,3
2021-10-11,11,3
2021-10-12,8,3
2021-10-13,4,3
2021-10-14,4,3
2021-10-15,5,3
2021-10-18,5,3
2021-10-19,9,3
2021-10-20,6,3
2021-10-21,10,3
2021-10-22,7,3
2021-10-25,8,3
2021-10-26,7,3
2021-10-27,2,2
2021-10-28,1,1
2021-10-29,1,1
2021-11-01,5,3
2021-11-02,2,2
2021-11-03,2,2
2021-11-04,2,2
2021-11-05,2,2
2021-11-08,2,2
2021-11-09,2,2
2021-11-10,2,2
2021-11-11,4,3
2021-11-12,3,3
2021-11-15,4,3
2021-11-16,3,3
2021-11-17,3,3
2021-11-18,2,2
2021-11-19,2,2
2021-11-22,1,1
2021-11-23,2,2
2021-11-24,1,1
2021-11-25,0,0
2021-11-26,0,0
2021-11-29,0,0
2021-11-30,0,0
2021-12-01,0,0
2021-12-02,0,0
2021-12-03,0,0
2021-12-06,0,0
2021-12-07,2,2
2021-12-08,0,0
2021-12-09,2,2
2021-12-10,2,2
2021-12-13,0,0
2021-12-14,1,1
2021-12-15,2,2
2021-12-16,2,2
2021-12-17,1,1
2021-12-20,3,3
2021-12-21,4,3
2021-12-22,4,3
2021-12-23,7,3
2021-12-24,4,3
2021-12-27,5,3
2021-12-28,6,3
2021-12-29,6,3
2021-12-30,4,3
2021-12-31,4,3
2022-01-04,6,3
2022-01-05,7,3
2022-01-06,9,3
2022-01-07,9,3
2022-01-10,11,3
2022-01-11,13,3
2022-01-12,14,3
2022-01-13,13,3
2022-01-14,12,3
2022-01-17,10,3
2022-01-18,14,3
2022-01-19,17,3
2022-01-20,16,3
2022-01-21,18,3
2022-01-24,18,3
2022-01-25,5,3
2022-01-26,5,3
2022-01-27,4,3
2022-01-28,2,2
2022-02-07,13,3
2022-02-08,18,3
2022-02-09,18,3
2022-02-10,18,3
2022-02-11,19,3
2022-02-14,17,3
2022-02-15,15,3
2022-02-16,15,3
2022-02-17,13,3
2022-02-18,18,3
2022-02-21,16,3
2022-02-22,12,3
2022-02-23,9,3
2022-02-24,3,3
2022-02-25,1,1
2022-02-28,3,3
2022-03-01,3,3
2022-03-02,3,3
2022-03-03,5,3
2022-03-04,3,3
2022-03-07,2,2
2022-03-08,2,2
2022-03-09,2,2
2022-03-10,2,2
2022-03-11,2,2
2022-03-14,1,1
2022-03-15,0,0
2022-03-16,0,0
2022-03-17,0,0
2022-03-18,1,1
2022-03-21,4,3
2022-03-22,4,3
2022-03-23,4,3
2022-03-24,4,3
2022-03-25,4,3
2022-03-28,4,3
2022-03-29,3,3
2022-03-30,4,3
2022-03-31,4,3
2022-04-01,5,3
2022-04-06,5,3
2022-04-07,5,3
2022-04-08,6,3
2022-04-11,5,3
2022-04-12,6,3
2022-04-13,7,3
2022-04-14,7,3
2022-04-15,7,3
2022-04-18,9,3
2022-04-19,9,3
2022-04-20,7,3
2022-04-21,6,3
2022-04-22,8,3
2022-04-25,1,1
2022-04-26,3,3
2022-04-27,0,0
2022-04-28,3,3
2022-04-29,4,3
2022-05-05,2,2
2022-05-06,0,0
2022-05-09,1,1
2022-05-10,1,1
2022-05-11,0,0
2022-05-12,0,0
2022-05-13,2,2
2022-05-16,2,2
2022-05-17,2,2
2022-05-18,2,2
2022-05-19,2,2
2022-05-20,2,2
2022-05-23,2,2
2022-05-24,2,2
2022-05-25,3,3
2022-05-26,4,3
2022-05-27,5,3
2022-05-30,4,3
2022-05-31,4,3
2022-06-01,4,3
2022-06-02,4,3
2022-06-06,6,3
2022-06-07,7,3
2022-06-08,7,3
2022-06-09,6,3
2022-06-10,6,3
2022-06-13,7,3
2022-06-14,8,3
2022-06-15,9,3
2022-06-16,6,3
2022-06-17,6,3
2022-06-20,7,3
2022-06-21,8,3
2022-06-22,6,3
2022-06-23,8,3
2022-06-24,11,3
2022-06-27,11,3
2022-06-28,13,3
2022-06-29,14,3
2022-06-30,15,3
2022-07-01,14,3
2022-07-04,17,3
2022-07-05,16,3
2022-07-06,9,3
2022-07-07,12,3
2022-07-08,11,3
2022-07-11,8,3
2022-07-12,10,3
2022-07-13,6,3
2022-07-14,2,2
2022-07-15,1,1
2022-07-18,4,3
2022-07-19,7,3
2022-07-20,7,3
2022-07-21,5,3
2022-07-22,7,3
2022-07-25,6,3
2022-07-26,9,3
2022-07-27,6,3
2022-07-28,7,3
2022-07-29,4,3
2022-08-01,3,3
2022-08-02,1,1
2022-08-03,0,0
2022-08-04,2,2
2022-08-05,4,3
2022-08-08,3,3
2022-08-09,4,3
2022-08-10,4,3
2022-08-11,6,3
2022-08-12,5,3
2022-08-15,2,2
2022-08-16,2,2
2022-08-17,3,3
2022-08-18,2,2
2022-08-19,2,2
2022-08-22,1,1
2022-08-23,1,1
2022-08-24,0,0
2022-08-25,2,2
2022-08-26,2,2
2022-08-29,2,2
2022-08-30,2,2
2022-08-31,2,2
2022-09-01,1,1
2022-09-02,2,2
2022-09-05,2,2
2022-09-06,5,3
2022-09-07,5,3
2022-09-08,7,3
2022-09-09,7,3
2022-09-13,7,3
2022-09-14,8,3
2022-09-15,8,3
2022-09-16,5,3
2022-09-19,5,3
2022-09-20,6,3
2022-09-21,7,3
2022-09-22,8,3
2022-09-23,7,3
2022-09-26,1,1
2022-09-27,3,3
2022-09-28,6,3
2022-09-29,0,0
2022-09-30,4,3
2022-10-10,7,3
2022-10-11,4,3
2022-10-12,9,3
2022-10-13,5,3
2022-10-14,6,3
2022-10-17,5,3
2022-10-18,4,3
2022-10-19,1,1
2022-10-20,1,1
2022-10-21,5,3
2022-10-24,2,2
2022-10-25,0,0
2022-10-26,0,0
2022-10-27,0,0
2022-10-28,1,1
2022-10-31,0,0
2022-11-01,0,0
2022-11-02,0,0
2022-11-03,0,0
2022-11-04,1,1
2022-11-07,1,1
2022-11-08,1,1
2022-11-09,3,3
2022-11-10,3,3
2022-11-11,3,3
2022-11-14,3,3
2022-11-15,3,3
2022-11-16,4,3
2022-11-17,4,3
2022-11-18,3,3
2022-11-21,3,3
2022-11-22,2,2
2022-11-23,4,3
2022-11-24,4,3
2022-11-25,7,3
2022-11-28,6,3
2022-11-29,13,3
2022-11-30,18,3
2022-12-01,18,3
2022-12-02,21,3
2022-12-05,23,3
2022-12-06,26,3
2022-12-07,28,3
2022-12-08,31,3
2022-12-09,30,3
2022-12-12,28,3
2022-12-13,30,3
2022-12-14,29,3
2022-12-15,20,3
2022-12-16,29,3
2022-12-19,14,3
2022-12-20,2,2
2022-12-21,4,3
2022-12-22,5,3
2022-12-23,2,2
2022-12-26,2,2
2022-12-27,9,3
2022-12-28,12,3
2022-12-29,8,3
2022-12-30,11,3
2023-01-03,11,3
2023-01-04,24,3
2023-01-05,24,3
2023-01-06,24,3
2023-01-09,24,3
2023-01-10,18,3
2023-01-11,19,3
2023-01-12,18,3
2023-01-13,24,3
2023-01-16,24,3
2023-01-17,23,3
2023-01-18,23,3
2023-01-19,24,3
2023-01-20,25,3
2023-01-30,23,3
2023-01-31,18,3
2023-02-01,17,3
2023-02-02,16,3
2023-02-03,11,3
2023-02-06,13,3
2023-02-07,12,3
2023-02-08,11,3
2023-02-09,17,3
2023-02-10,16,3
2023-02-13,19,3
2023-02-14,17,3
2023-02-15,13,3
2023-02-16,10,3
2023-02-17,10,3
2023-02-20,22,3
2023-02-21,22,3
2023-02-22,17,3
2023-02-23,18,3
2023-02-24,14,3
2023-02-27,11,3
2023-02-28,15,3
2023-03-01,16,3
2023-03-02,17,3
2023-03-03,17,3
2023-03-06,19,3
2023-03-07,17,3
2023-03-08,18,3
2023-03-09,19,3
2023-03-10,13,3
2023-03-13,16,3
2023-03-14,13,3
2023-03-15,17,3
2023-03-16,15,3
2023-03-17,16,3
2023-03-20,14,3
2023-03-21,16,3
2023-03-22,17,3
2023-03-23,20,3
2023-03-24,17,3
2023-03-27,9,3
2023-03-28,11,3
2023-03-29,11,3
2023-03-30,18,3
2023-03-31,14,3
2023-04-03,14,3
2023-04-04,17,3
2023-04-06,15,3
2023-04-07,16,3
2023-04-10,13,3
2023-04-11,15,3
2023-04-12,16,3
2023-04-13,17,3
2023-04-14,17,3
2023-04-17,18,3
2023-04-18,18,3
2023-04-19,20,3
2023-04-20,20,3
2023-04-21,18,3
2023-04-24,18,3
2023-04-25,18,3
2023-04-26,19,3
2023-04-27,17,3
2023-04-28,19,3
2023-05-04,16,3
2023-05-05,19,3
2023-05-08,19,3
2023-05-09,20,3
2023-05-10,20,3
2023-05-11,19,3
2023-05-12,18,3
2023-05-15,19,3
2023-05-16,20,3
2023-05-17,19,3
2023-05-18,19,3
2023-05-19,16,3
2023-05-22,15,3
2023-05-23,4,3
2023-05-24,1,1
2023-05-25,2,2
2023-05-26,3,3
2023-05-29,3,3
2023-05-30,2,2
2023-05-31,0,0
2023-06-01,0,0
2023-06-02,0,0
2023-06-05,4,3
2023-06-06,3,3
2023-06-07,8,3
2023-06-08,16,3
2023-06-09,14,3
2023-06-12,11,3
2023-06-13,11,3
2023-06-14,3,3
2023-06-15,5,3
2023-06-16,2,2
2023-06-19,1,1
2023-06-20,1,1
2023-06-21,1,1
2023-06-26,1,1
2023-06-27,1,1
2023-06-28,2,2
2023-06-29,1,1
2023-06-30,1,1
2023-07-03,6,3
2023-07-04,4,3
2023-07-05,5,3
2023-07-06,5,3
2023-07-07,6,3
2023-07-10,6,3
2023-07-11,7,3
2023-07-12,6,3
2023-07-13,6,3
2023-07-14,3,3
2023-07-17,5,3
2023-07-18,5,3
2023-07-19,6,3
2023-07-20,8,3
2023-07-21,7,3
2023-07-24,5,3
2023-07-25,10,3
2023-07-26,12,3
2023-07-27,12,3
2023-07-28,15,3
2023-07-31,12,3
2023-08-01,16,3
2023-08-02,19,3
2023-08-03,22,3
2023-08-04,25,3
2023-08-07,23,3
2023-08-08,22,3
2023-08-09,21,3
2023-08-10,24,3
2023-08-11,6,3
2023-08-14,4,3
2023-08-15,7,3
2023-08-16,6,3
2023-08-17,3,3
2023-08-18,4,3
2023-08-21,3,3
2023-08-22,5,3
2023-08-23,8,3
2023-08-24,5,3
2023-08-25,8,3
2023-08-28,18,3
2023-08-29,8,3
2023-08-30,3,3
2023-08-31,5,3
2023-09-01,10,3
2023-09-04,19,3
2023-09-05,13,3
2023-09-06,15,3
2023-09-07,14,3
2023-09-08,14,3
2023-09-11,14,3
2023-09-12,14,3
2023-09-13,18,3
2023-09-14,21,3
2023-09-15,21,3
2023-09-18,22,3
2023-09-19,22,3
2023-09-20,22,3
2023-09-21,21,3
2023-09-22,19,3
2023-09-25,20,3
2023-09-26,21,3
2023-09-27,21,3
2023-09-28,18,3
2023-10-09,17,3
2023-10-10,10,3
2023-10-11,8,3
2023-10-12,16,3
2023-10-13,16,3
2023-10-16,16,3
2023-10-17,18,3
2023-10-18,16,3
2023-10-19,7,3
2023-10-20,6,3
2023-10-23,6,3
2023-10-24,2,2
2023-10-25,3,3
2023-10-26,6,3
2023-10-27,5,3
2023-10-30,3,3
2023-10-31,4,3
2023-11-01,4,3
2023-11-02,5,3
2023-11-03,3,3
2023-11-06,3,3
2023-11-07,2,2
2023-11-08,2,2
2023-11-09,6,3
2023-11-10,6,3
2023-11-13,7,3
2023-11-14,9,3
2023-11-15,9,3
2023-11-16,10,3
2023-11-17,9,3
2023-11-20,10,3
2023-11-21,11,3
2023-11-22,10,3
2023-11-23,11,3
2023-11-24,10,3
2023-11-27,8,3
2023-11-28,10,3
2023-11-29,7,3
2023-11-30,10,3
2023-12-01,9,3
2023-12-04,7,3
2023-12-05,4,3
2023-12-06,3,3
2023-12-07,3,3
2023-12-08,2,2
2023-12-11,4,3
2023-12-12,7,3
2023-12-13,6,3
2023-12-14,5,3
2023-12-15,2,2
2023-12-18,4,3
2023-12-19,2,2
2023-12-20,5,3
2023-12-21,3,3
2023-12-22,4,3
2023-12-25,5,3
2023-12-26,5,3
2023-12-27,6,3
2023-12-28,5,3
2023-12-29,5,3
2024-01-02,8,3
2024-01-03,8,3
2024-01-04,7,3
2024-01-05,10,3
2024-01-08,10,3
2024-01-09,11,3
2024-01-10,12,3
2024-01-11,7,3
2024-01-12,13,3
2024-01-15,15,3
2024-01-16,18,3
2024-01-17,15,3
2024-01-18,15,3
2024-01-19,14,3
2024-01-22,11,3
2024-01-23,14,3
2024-01-24,21,3
2024-01-25,24,3
2024-01-26,25,3
2024-01-29,27,3
2024-01-30,26,3
2024-01-31,26,3
2024-02-01,23,3
2024-02-02,22,3
2024-02-05,22,3
2024-02-06,25,3
2024-02-07,27,3
2024-02-08,27,3
2024-02-19,30,3
2024-02-20,30,3
2024-02-21,30,3
2024-02-22,32,3
2024-02-23,31,3
2024-02-26,33,3
2024-02-27,33,3
2024-02-28,33,3
2024-02-29,34,3
2024-03-01,34,3
2024-03-04,30,3
2024-03-05,35,3
2024-03-06,35,3
2024-03-07,35,3
2024-03-08,34,3
2024-03-11,33,3
2024-03-12,18,3
2024-03-13,14,3
2024-03-14,13,3
2024-03-15,16,3
2024-03-18,20,3
2024-03-19,13,3
2024-03-20,16,3
2024-03-21,20,3
2024-03-22,11,3
2024-03-25,22,3
2024-03-26,32,3
2024-03-27,29,3
2024-03-28,21,3
2024-03-29,27,3
2024-04-01,33,3
2024-04-02,33,3
2024-04-03,34,3
2024-04-08,36,3
2024-04-09,36,3
2024-04-10,36,3
2024-04-11,36,3
2024-04-12,27,3
2024-04-15,35,3
2024-04-16,34,3
2024-04-17,37,3
2024-04-18,36,3
2024-04-19,36,3
2024-04-22,36,3
2024-04-23,32,3
2024-04-24,31,3
2024-04-25,28,3
2024-04-26,25,3
2024-04-29,29,3
2024-04-30,33,3
2024-05-06,27,3
2024-05-07,26,3
2024-05-08,26,3
2024-05-09,30,3
2024-05-10,31,3
2024-05-13,33,3
2024-05-14,32,3
2024-05-15,30,3
2024-05-16,28,3
2024-05-17,30,3
2024-05-20,30,3
2024-05-21,29,3
2024-05-22,31,3
2024-05-23,27,3
2024-05-24,23,3
2024-05-27,30,3
2024-05-28,28,3
2024-05-29,27,3
2024-05-30,22,3
2024-05-31,22,3
2024-06-03,13,3
2024-06-04,16,3
2024-06-05,7,3
2024-06-06,8,3
2024-06-07,10,3
2024-06-11,4,3
2024-06-12,5,3
2024-06-13,4,3
2024-06-14,5,3
2024-06-17,1,1
2024-06-18,2,2
2024-06-19,6,3
2024-06-20,7,3
2024-06-21,6,3
2024-06-24,7,3
2024-06-25,6,3
2024-06-26,8,3
2024-06-27,10,3
2024-06-28,16,3
2024-07-01,15,3
2024-07-02,15,3
2024-07-03,14,3
2024-07-04,15,3
2024-07-05,13,3
2024-07-08,13,3
2024-07-09,16,3
2024-07-10,13,3
2024-07-11,15,3
2024-07-12,16,3
2024-07-15,16,3
2024-07-16,16,3
2024-07-17,15,3
2024-07-18,16,3
2024-07-19,16,3
2024-07-22,13,3
2024-07-23,12,3
2024-07-24,13,3
2024-07-25,9,3
2024-07-26,5,3
2024-07-29,10,3
2024-07-30,7,3
2024-07-31,5,3
2024-08-01,6,3
2024-08-02,5,3
2024-08-05,2,2
2024-08-06,0,0
2024-08-07,0,0
2024-08-08,0,0
2024-08-09,1,1
2024-08-12,3,3
2024-08-13,6,3
2024-08-14,5,3
2024-08-15,11,3
2024-08-16,12,3
2024-08-19,12,3
2024-08-20,11,3
2024-08-21,11,3
2024-08-22,11,3
2024-08-23,15,3
2024-08-26,14,3
2024-08-27,15,3
2024-08-28,17,3
2024-08-29,7,3
2024-08-30,3,3
2024-09-02,6,3
2024-09-03,3,3
2024-09-04,3,3
2024-09-05,4,3
2024-09-06,3,3
2024-09-09,1,1
2024-09-10,2,2
2024-09-11,1,1
2024-09-12,1,1
2024-09-13,1,1
2024-09-18,2,2
2024-09-19,3,3
2024-09-20,4,3
2024-09-23,4,3
2024-09-24,7,3
2024-09-25,6,3
2024-09-26,7,3
2024-09-27,6,3
2024-09-30,8,3
2024-10-08,13,3
2024-10-09,15,3
2024-10-10,18,3
2024-10-11,25,3
2024-10-14,28,3
2024-10-15,32,3
2024-10-16,38,3
2024-10-17,41,3
2024-10-18,44,3
2024-10-21,43,3
2024-10-22,44,3
2024-10-23,46,3
2024-10-24,43,3
2024-10-25,36,3
2024-10-28,32,3
2024-10-29,23,3
2024-10-30,13,3
2024-10-31,16,3
2024-11-01,13,3
2024-11-04,23,3
2024-11-05,36,3
2024-11-06,32,3
2024-11-07,38,3
2024-11-08,33,3
2024-11-11,28,3
2024-11-12,23,3
2024-11-13,27,3
2024-11-14,19,3
2024-11-15,16,3
2024-11-18,25,3
2024-11-19,25,3
2024-11-20,27,3
2024-11-21,29,3
2024-11-22,9,3
2024-11-25,11,3
2024-11-26,14,3
2024-11-27,17,3
2024-11-28,18,3
2024-11-29,21,3
2024-12-02,17,3
2024-12-03,23,3
2024-12-04,23,3
2024-12-05,24,3
2024-12-06,31,3
2024-12-09,31,3
2024-12-10,31,3
2024-12-11,32,3
2024-12-12,34,3
2024-12-13,24,3
2024-12-16,25,3
2024-12-17,22,3
2024-12-18,24,3
2024-12-19,21,3
2024-12-20,15,3
2024-12-23,18,3
2024-12-24,22,3
2024-12-25,21,3
2024-12-26,21,3
2024-12-27,22,3
2024-12-30,25,3
2024-12-31,23,3
2025-01-02,14,3
2025-01-03,9,3
2025-01-06,13,3
2025-01-07,15,3
2025-01-08,17,3
2025-01-09,13,3
2025-01-10,13,3
2025-01-13,7,3
2025-01-14,12,3
2025-01-15,14,3
2025-01-16,18,3
2025-01-17,15,3
2025-01-20,13,3
2025-01-21,11,3
2025-01-22,6,3
2025-01-23,20,3
2025-01-24,17,3
2025-01-27,26,3
2025-02-05,15,3
2025-02-06,15,3
2025-02-07,13,3
2025-02-10,10,3
2025-02-11,20,3
2025-02-12,20,3
2025-02-13,16,3
2025-02-14,16,3
2025-02-17,15,3
2025-02-18,15,3
2025-02-19,15,3
2025-02-20,14,3
2025-02-21,13,3
2025-02-24,12,3
2025-02-25,7,3
2025-02-26,8,3
2025-02-27,13,3
2025-02-28,9,3
2025-03-03,12,3
2025-03-04,12,3
2025-03-05,20,3
2025-03-06,20,3
2025-03-07,19,3
2025-03-10,17,3
2025-03-11,17,3
2025-03-12,19,3
2025-03-13,23,3
2025-03-14,23,3
2025-03-17,21,3
2025-03-18,21,3
2025-03-19,25,3
2025-03-20,24,3
2025-03-21,17,3
2025-03-24,21,3
2025-03-25,22,3
2025-03-26,18,3
2025-03-27,21,3
2025-03-28,20,3
2025-03-31,21,3
2025-04-01,20,3
2025-04-02,25,3
2025-04-03,23,3
2025-04-07,4,3
2025-04-08,11,3
2025-04-09,5,3
2025-04-10,6,3
2025-04-11,7,3
2025-04-14,10,3
2025-04-15,16,3
2025-04-16,18,3
2025-04-17,19,3
2025-04-18,21,3
2025-04-21,19,3
2025-04-22,19,3
2025-04-23,17,3
2025-04-24,21,3
2025-04-25,19,3
2025-04-28,19,3
2025-04-29,18,3
2025-04-30,17,3
2025-05-06,11,3
2025-05-07,19,3
2025-05-08,19,3
2025-05-09,23,3
2025-05-12,22,3
2025-05-13,28,3
2025-05-14,28,3
2025-05-15,27,3
2025-05-16,28,3
2025-05-19,27,3
2025-05-20,27,3
2025-05-21,30,3
2025-05-22,30,3
2025-05-23,27,3
2025-05-26,28,3
2025-05-27,25,3
2025-05-28,25,3
2025-05-29,22,3
2025-05-30,24,3
2025-06-03,27,3
2025-06-04,26,3
2025-06-05,25,3
2025-06-06,26,3
2025-06-09,26,3
2025-06-10,27,3
2025-06-11,28,3
2025-06-12,27,3
2025-06-13,26,3
2025-06-16,28,3
2025-06-17,27,3
2025-06-18,28,3
2025-06-19,27,3
2025-06-20,30,3
2025-06-23,35,3
2025-06-24,31,3
2025-06-25,35,3
2025-06-26,33,3
2025-06-27,28,3
2025-06-30,28,3
2025-07-01,34,3
2025-07-02,33,3
2025-07-03,37,3
2025-07-04,36,3
2025-07-07,35,3
2025-07-08,37,3
2025-07-09,37,3
